id,website_url,restaurant_provided_menu_link,telephone_number,year_established,email_address,offers_delivery,offers_pickup,offers_group_order,offers_catering,has_bar,has_counter,has_gifting,has_takeout,order_online_link,facebook_link,instagram_link,twitter_link,play_store_link,app_store_link
22853,http://www.mipueblo.com/mipueblo/,,,,customerservice@mipueblofoods.com,,,,,,,,,,,,,,
22849,http://foodeist.com/place/starbucks-vallejo-2-3,,[],"[4825, 1000, 2021, 2021, 2021, 2021, 2021, 2021, 2021, 2021, 2021, 2021, 3680, 1000]",,True,False,False,False,True,True,False,True,,,,,,
22845,http://www.7-eleven.com/?yext=25717,,+1 408-257-9104,,,,,,,,,,,,,,,,
22854,http://redrobin.com,,+1 916-683-0370,,,,,,,,,,,,,,,,
22852,http://www.3crosses.org/cafe4,,+1 510-537-4690,,,,,,,,,,,,,,,,
22856,http://www.cakecreationsbakery.com,,[],[],,False,False,False,False,False,False,False,False,,,,,,
22857,http://www.facebook.com/GKcaterer/,,+1 831-375-3033,"[6231, 1000]",,False,False,False,False,False,False,False,False,,,,,,
22858,http://www.unionstreetshop.com/,,+1 415-922-9559,[],,False,False,False,False,False,False,False,False,,,,,,
22859,http://www.legendsranchosolano.com/,,+1 707-434-1160,"[4539, 9014]",info_request@clubhouseranchosolano.com,False,False,False,False,True,False,False,False,,,,,,
22860,https://www.facebook.com/PlayCrystalSprings/?rf=410404022362829,,+1 650-342-0603,"[2827, 1444, 4323, 7200, 1175, 1081]",,False,False,True,False,True,False,False,False,,,,,,
22863,http://www.diggeryinn.com/,,+1 510-531-0224,[],hi@mystore.com,True,True,False,False,False,True,False,False,,,,,,
22867,http://ritasgermandeli.wordpress.com,https://ritasgermandeli.wordpress.com/german-deli-fremont-menu/,+1 510-793-6411,"[2011, 2012, 2011]",,False,False,False,False,True,False,False,False,,,,,,
22864,http://www.facebook.com/pages/King%20Chicken%20Wing/104934739549662/,,+1 408-262-8730,"[2884, 1444, 4323, 1054, 5000, 1081]",,False,False,True,False,True,False,False,False,,,,,,
22861,http://www.7-eleven.com/?yext=20680,,+1 209-477-6701,[460],,True,False,True,False,False,True,False,False,,,,,,
22865,http://www.korean-bbq-house.com/,,+1 650-878-9292,"[9292, 9292, 9292, 2023]",,False,False,False,True,False,False,False,False,,,,,,
22870,http://Www.oldpossumbrewing.com,https://www.oldpossumbrewing.com/menus,+1 707-303-7177,"[1005, 370, 6008, 1920, 3727, 7177, 4760, 1229, 5457, 2687, 1901, 5950]",info@oldpossumbrewing.com,True,True,True,False,True,True,False,False,,,,,,
22873,http://www.bistro112sc.com,,+1 831-854-7458,[],info@bistro112sc.com,False,False,False,False,False,False,False,False,,,,,,
22876,http://www.saaghi.com,,+1 408-998-0122,,brianj1350@gmail.com,,,,,,,,,,,,,,
22871,http://www.7-eleven.com/?yext=39575,,+1 925-371-1500,[460],,True,False,True,False,False,True,False,False,,,,,,
22877,http://berkeleythaibrunch.com,,+1 510-849-3419,,,,,,,,,,,,,,,,
22874,http://www.mountainwinery.com,,[],"[2019, 2023]",guestservices@mountainwinery.axs.com,False,False,False,False,False,False,False,False,,,,,,
22878,http://www.andersenbakery.com,,+1 925-734-9288,,,,,,,,,,,,,,,,
22881,http://www.silvercloudssf.com/,,+1 415-922-1977,,,,,,,,,,,,,,,,
22879,https://www.facebook.com/HanaJapaneseCA/,,+1 707-426-5100,"[2931, 1444, 4323, 7200, 1175, 1081]",kchanainc@gmail.com,False,False,True,False,True,False,False,False,,,,,,
22866,http://www.7-eleven.com/?yext=15910,,+1 650-871-9110,,,,,,,,,,,,,,,,
22872,http://www.7-eleven.com/?yext=15440,,+1 408-294-7214,,,,,,,,,,,,,,,,
22882,http://www.sweetshoplosaltos.com,,+1 650-941-7467,"[2017, 1003, 1350, 7467]",,False,False,False,False,False,False,False,False,,,,,,
22883,http://www.filoli.org/plan-your-visit/quails-nest-cafe.html,,,,events@filoli.org,,,,,,,,,,,,,,
22884,http://www.7-eleven.com/?yext=14137,,+1 707-762-2413,,,,,,,,,,,,,,,,
22886,https://www.facebook.com/Mi-Tierra-168064726547281/,,+1 925-261-9303,"[2919, 1444, 4323, 7200, 1175, 1081]",,False,False,True,False,True,False,False,False,,,,,,
22889,https://www.facebook.com/srseafoodgrill/,,+1 707-579-3474,"[2859, 1444, 4323, 7200, 1175, 1081]",,False,False,True,False,True,False,False,False,,,,,,
22888,http://www.7-eleven.com/?yext=14138,,+1 707-252-0288,[460],,True,False,True,False,False,True,False,False,,,,,,
22885,http://www.7-eleven.com/?yext=14211,,+1 408-354-8280,,,,,,,,,,,,,,,,
22893,http://www.pyramidbrew.com,,+1 510-528-9880,[],,False,False,False,False,False,False,False,False,,,,,,
22890,http://www.7-eleven.com/?yext=14184,,+1 510-317-8741,[460],,True,False,True,False,False,True,False,False,,,,,,
22894,http://www.summitgrocerystore.com,,+1 408-353-2186,"[1005, 4480, 6008, 1920, 3727, 6945, 1229, 5457, 2687, 1901, 5950]",605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,True,True,True,True,True,True,False,False,https://www.summitgrocerystore.com/ordering,,,,,,"https://www.google.com/maps/dir//24197+Summit+Rd,+Los+Gatos,+CA+95033/@37.1204543,-121.9307446,17z/data=!4m8!4m7!1m0!1m5!1m1!1s0x808e39a161b67c13:0xdf67d44575cd587d!2m2!1d-121.9285559!2d37.12045"
22895,http://www.7-eleven.com/?yext=14187,,+1 510-793-1680,[460],,True,False,True,False,False,True,False,False,,,,,,
22899,https://www.facebook.com/NeWorldCafe/,,+1 650-239-9750,"[2909, 1444, 4323, 7200, 1175, 1081]",nwcafe833@gmail.com,False,False,True,False,True,False,False,False,,,,,,
22898,https://thenoblefolk.com/,,+1 707-978-3392,[97],info@thenoblefolk.com,True,True,False,False,True,False,False,True,,,,,,
22900,http://www.starbucks.com/?fbclid=IwAR1ASWMSS1q_ixEvbAW2xOkpl3vnrVEu9bdf7VcmKSCFkEE9nPHmEQUFMP8,https://www.starbucks.com/menu/product/873068622/single,[],[1173],,True,False,True,False,False,False,False,False,https://www.starbucks.com/ways-to-order/,,,,,
22901,http://www.7-eleven.com/?yext=14170,,+1 510-339-9123,[460],,True,False,True,False,False,True,False,False,,,,,,
22896,http://www.7-eleven.com/?yext=21427,,+1 510-489-3681,,,,,,,,,,,,,,,,
22904,http://www.andyslocalmarket.com,https://www.andyslocalmarket.com/andys-bbq-menu/,+1 415-456-5730,"[2016, 2023, 5731, 5730, 6328]",info@andyslocalmarket.com,False,False,True,True,True,False,False,False,,,,,,
22907,http://phillipsfarmspumpkinpatchlodi.cafestation.space,,+1 209-368-7384,[],,False,False,False,False,False,False,False,False,,,,,,
22906,http://www.fentonscreamery.com/,,+1 707-469-7200,"[4226, 1669, 1234]",user@domain.com,True,True,False,False,True,False,False,False,https://order.online/business/fentons-creamery-7429,,,,,,https://goo.gl/maps/gdeXTTE6ugo
22909,http://www.eatwith.com/users/370575?affid=en-tripadvisor-partnership-san-francisco-h-370575&utm_source=tripadvisor&utm_medium=partnership&utm_campaign=en-tripadvisor-partnership-san-francisco-h-370575,,[],[2014],support@eatwith.com,False,False,True,False,False,False,False,False,,,,,,
22903,http://www.lastradasanpablo.com,https://lastradasanpablo.com/dinner-menu,+1 510-237-9047,"[6667, 2020, 2021, 9047, 2215, 9047, 1033]",lastradarestaurant@sbcglobal.net,True,False,True,True,True,False,False,True,,,,,,,https://www.google.com/maps/dir//la+strada+restaurant/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x808577ee13f05887:0xff931cb643800356?sa=X&ved=2ahUKEwjG45fFldLpAhUIHDQIHR5fDHwQ9RcwC3oECBUQEA
22910,http://www.7-eleven.com/?yext=14207,,+1 925-825-9660,[460],,True,False,True,False,False,True,False,False,,,,,,
22913,http://www.7-eleven.com/?yext=15766,,+1 408-255-6711,[460],,True,False,True,False,False,True,False,False,,,,,,
22917,http://www.romadeli.com/?fbclid=IwAR2ySk2rdysD2ExYa9eun4jTfZnjyb087gESKuioJ0JBCYd1-VM-mIM8TQ4,,+1 650-589-2360,[],,False,False,False,False,False,False,False,False,,,,,,
22916,http://www.menchies.com/frozen-yogurt-shops/frozen-yogurt-mineta-san-jose-international-airport-ca,,+1 800-920-1011,[],,True,False,False,True,False,False,False,False,,,,,,
22918,http://papalote-sf.com/,,+1 415-776-0106,,,,,,,,,,,,,,,,
22919,http://www.ohanabros.com,,+1 925-548-8776,,oh28875sma@gmail.com,,,,,,,,,,,,,,
22923,https://locations.wendys.com/united-states/ca/san-francisco/san-francisco-international-airport,,+1 650-821-8218,,digital@wendys.com,,,,,,,,,,,,,,
22921,http://www.mountmadonna.org/explore/anjaneyas-world-cafe,,+1 408-847-0406,,,,,,,,,,,,,,,,
22920,http://oleolebe.com/?fbclid=IwAR0Lip_tcm-o5CdyFs7f4QNY1lEGEnIqMOyJB6KMzPORlwZDMxj28au7sdk,,+1 510-834-5700,"[2000, 1024]",,True,True,False,True,False,False,False,False,https://order.online/online-ordering/store/oleole-251127?hideModal=true&delivery=true,,,,,
22924,https://www.guidospizzamanteca.com/,,+1 209-239-6335,,,,,,,,,,,,,,,,
22927,http://www.facebook.com/pages/Japonica-Diner/529756690422852,,+1 650-364-4649,"[2981, 1444, 4323, 1054, 5000, 1081]",,False,False,True,False,True,False,False,False,,,,,,
22928,http://www.lasmontanasmarkets.com/en/,,,,,,,,,,,,,,,,,,
22922,http://www.greatkhans.com/,,+1 408-934-1400,[],,False,False,False,False,True,False,False,False,,,,,,
22929,https://locations.tacobell.com/ca/milpitas/774-s-main-st.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=004445&utm_content=website&y_source=1_NjE0MjE5NS03NjktbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,https://www.tacobell.com/food/cravings-value-menu/cheesy-bean-and-rice-burrito,+1 408-263-3274,"[3274, 3274, 2200, 2206, 1365, 1365, 7833, 2471, 3432]",,True,True,True,True,True,True,False,True,,,,,,,https://maps.google.com/maps?cid=5434310908852957340
22931,http://www.facebook.com/specsbarsf/,,+1 415-421-4112,"[2920, 1444, 4323, 7200, 1175, 1081]",,False,False,True,False,True,False,False,False,,,,,,
22925,http://www.7-eleven.com/?yext=16269,,+1 408-249-5929,,,,,,,,,,,,,,,,
22930,https://www.eriksdelicafe.com,,+1 408-727-8181,"[2019, 1982, 1973, 1025]",,True,True,False,True,True,False,False,False,https://order.eriksdelicafe.com,,,,,
22932,http://www.7-eleven.com/?yext=14221,,+1 408-354-5733,[460],,True,False,True,False,False,True,False,False,,,,,,
22938,https://www.phothegioi.com/,,+1 650-754-1888,,,,,,,,,,,,,,,,
22933,http://www.maxfieldssf.com/,https://www.maxfieldssf.com/menu,+1 415-255-6859,"[1005, 100, 100, 6008, 1920, 3727, 4817, 1229, 5457, 2687, 1901, 5950]",605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,False,False,True,False,False,True,False,False,,,,,,
22937,http://foodeist.com/place/hing-lung-chinese-cuisine,,+1 415-398-8838,"[2551, 1000, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 4406, 1000]",,True,True,False,False,True,True,False,True,,,,,,
22942,http://www.facebook.com/pages/Well-Season-Chinese-Cuisine-Dim-Sum/262746970892969,,+1 916-684-3388,"[2930, 1444, 4323, 1054, 5000, 1081]",,False,False,True,False,True,False,False,False,,,,,,
22940,http://www.flysfo.com/content/sankaku,,+1 650-821-0808,"[2836, 808, 1936]",,False,False,False,False,False,False,False,False,,,,,,,https://www.flysfo.com/maps/interactive-maps?destination=1767
22943,http://chefjuliecooks.wixsite.com/howloafly,https://chefjuliecooks.wixsite.com/howloafly/menu,+1 415-827-1875,"[1005, 9999, 400, 100, 6008, 1920, 3727, 1229, 5457, 2687, 1901, 5950]",ChefJulieCooks@gmail.com,True,True,True,True,True,True,False,False,https://chefjuliecooks.wixsite.com/howloafly/order-online,,,,,
22944,https://21st-amendment.com/pages/taproom-san-leandro,,+1 510-595-2111,"[2000, 1621, 279, 4830, 1003, 559, 2023, 2023]",,False,False,True,True,True,False,False,False,,,,,,
22941,http://russocafe.stanford.edu,,+1 650-723-7759,,,,,,,,,,,,,,,,
22939,http://www.7-eleven.com/?yext=14140,,+1 707-996-3344,,,,,,,,,,,,,,,,
22946,http://www.ihop.com/,,+1 510-223-1246,,,,,,,,,,,,,,,,
22945,http://healthy-spirits.blogspot.com/,http://www.beermenus.com/places/1615-healthy-spirits,+1 415-255-0610,"[2004, 1042, 2016, 2015, 2015, 2015, 2015, 2014, 2014, 2015, 2015, 610, 2015, 2015, 2006, 2016, 2015, 2014, 2013, 2012, 2011, 2010, 2009, 2008]",healthyspirits.sanfrancisco@gmail.com,False,False,False,False,False,False,False,False,,,,,,
22947,http://www.stfyc.com/,,+1 415-563-6363,,,,,,,,,,,,,,,,
22948,http://bodegabayoyster.com,,+1 707-876-3010,,,,,,,,,,,,,,,,
22950,http://hiltongardeninn3.hilton.com/en/hotels/california/hilton-garden-inn-livermore-LVKLHGI/dining/index.html,,+1 925-292-2000,,,,,,,,,,,,,,,,
22949,https://www.mcdonalds.com/us/en-us/location/ca/pinole/1402-tara-hills-dr/4046.html?cid=RF:YXT:RoN::Clicks,https://www.mcdonalds.com/us/en-us/full-menu.html,+1 510-724-7211,"[1402, 1954]",,True,True,False,False,True,True,False,False,https://www.mcdonalds.com/us/en-us/mobile-order-and-pay.html,,,,,
22951,http://www.taqueria-las-pencas.com/?fbclid=IwAR0YDSiLuBQUal6ytaB_8mCyyN56f0JQ8dxhy6Q9-auZ2mLkrMJbddZLQUo,,+1 650-634-8635,[],,False,False,False,False,False,False,False,False,,,,,,
22952,http://bottomsupespresso.com,https://bottomsupespresso.com/menu/,+1 209-833-9933,[],,False,False,True,False,False,False,False,False,,,,,,
22953,http://www.orwoodresort.com/,,+1 925-634-6810,[4451],,False,False,False,False,True,True,False,False,,,,,,
22955,https://www.facebook.com/Vasquez-Deli-106982002668334/,,+1 707-448-2950,"[2983, 1444, 4323, 7200, 1175, 1081]",,False,False,True,False,True,False,False,False,,,,,,
22958,http://www.7-eleven.com/?yext=16104,,+1 510-471-9333,[460],,True,False,True,False,False,True,False,False,,,,,,
22961,https://www.facebook.com/The-Naked-Pig-Cafe-farm-to-table-food-225071061027245/,,+1 707-978-3231,"[2860, 1444, 4323, 7200, 1175, 1081]",,False,False,True,False,True,False,False,False,,,,,,
22956,http://www.roxiemarket.com,,+1 415-731-0982,,,,,,,,,,,,,,,,
22963,http://www.tacoelguapoca.com/,,+1 209-327-6551,,,,,,,,,,,,,,,,
22954,http://www.7-eleven.com/?yext=14131,,+1 707-255-5110,,,,,,,,,,,,,,,,
22960,http://www.7-eleven.com/?yext=14181,,+1 925-828-6643,[460],,True,False,True,False,False,True,False,False,,,,,,
22962,http://sodacanyonstore.com,https://sodacanyon.nom.menu/explore/Lunch,+1 707-252-0285,"[1946, 1946, 2020, 1946, 285]",info@sodacanyonstore.com,False,False,False,True,True,False,False,False,https://order.toasttab.com/online/soda-canyon-store-napa-4006-silverado-trail,,,,,
22964,https://restaurants.subway.com/united-states/ca/alameda/coast-guard-island?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=24550&utm_campaign=evergreen-2020&y_source=1_MTQ5MDQwMjItNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,https://subway.com/en-us/restaurant/24550-0/menu/,+1 858-336-8851,"[1910, 2022, 1910, 8851, 1700, 1700, 1700, 2020, 1700, 1700]",,True,True,True,True,False,True,False,False,https://subway.com/en-US/deliverylocator?intcmp=yext-local:owned:order:Order Pickup:fwh-no-value-w2-2020:0:button:0:orderpickup:hu:local-v1&segment_code=0,,,,,,https://maps.google.com/maps?cid=10500818541093049244
22967,http://www.thejunctionbarandgrill.com,,+1 408-897-3148,[],,False,False,False,False,False,False,False,False,,,,,,
22966,https://www.lupinlodge.com/nourish-restaurant-at-lupin/,,+1 831-400-7034,,cynthiamichellemartinez@gmail.com,,,,,,,,,,,,,,
22968,http://www.facebook.com/pages/Hakka-Restaurant/111566635538864,,+1 415-876-6898,"[2949, 1444, 4323, 1054, 5000, 1081]",,False,False,True,False,True,False,False,False,,,,,,
22970,http://landandwater.coffee/,,+1 707-527-3725,"[2500, 2020, 2020, 559, 1800, 1301, 2017]",your@email.com,False,True,False,False,False,False,False,False,https://order.landandwater.coffee/,,,,,,https://goo.gl/maps/sj5wXJywAcfBrnJm8
22969,http://www.luvajava.com,,+1 415-401-6444,"[552, 552, 2005, 2023, 2023, 2023, 2023, 2023, 552]",,True,False,False,False,False,False,False,False,,,,,,
22973,http://www.hotstoneonline.com/,,+1 707-422-1000,"[2190, 1000]",,False,False,False,False,False,False,False,False,,,,,,
22974,http://www.ihop.com,,+1 510-758-5800,,,,,,,,,,,,,,,,
22977,http://www.vinovolo.com/locationdetail.php?store=11,,+1 510-562-8466,,,,,,,,,,,,,,,,
22980,http://www.7-eleven.com/?yext=37953,,+1 408-289-1684,[460],,True,False,True,False,False,True,False,False,,,,,,
22988,http://www.menlocircusclub.com/,,+1 650-322-4616,,,,,,,,,,,,,,,,
22981,http://www.7-eleven.com/?yext=14129,,+1 707-253-7046,[460],,True,False,True,False,False,True,False,False,,,,,,
22987,http://www.kojakitchen.com/,,+1 510-239-4175,[1967],,False,False,False,True,True,False,False,False,https://order.online/business/koja-kitchen-12779,,,,,
22989,http://www.mariposabaking.com,,+1 510-595-0955,"[559, 2023, 2023, 2023, 2023, 2023, 2023, 955, 2022, 190, 190, 2015, 190, 2021, 190, 2022, 2022, 2022, 2023, 190, 190, 190, 2021, 2020]",info@mariposabaking.com,False,True,True,False,False,True,False,False,,,,,,
22982,http://www.7-eleven.com/?yext=26763,,+1 408-736-1580,,,,,,,,,,,,,,,,
22991,http://www.facebook.com/TopFlightGrillandCatering,,+1 209-944-7780,"[2884, 1444, 4323, 7200, 1175, 1081]",topflightgrill@aol.com,False,False,True,True,True,False,False,False,,,,,,
22994,http://www.facebook.com/pages/Chick-n-Coop%20hof%20brau/189263064443298/,,+1 650-994-2221,"[2960, 1444, 4323, 1054, 5000, 1081]",,False,False,True,False,True,False,False,False,,,,,,
22993,http://www.lakechabotrecreation.com,,[],"[2021, 2021, 2021, 2021, 2021, 2021, 2021, 2021, 2021]",info@golakechabot.com,False,False,True,False,True,False,False,False,,,,,,
22985,http://www.7-eleven.com/?yext=14316,,+1 650-347-1070,,,,,,,,,,,,,,,,
22999,http://www.7-eleven.com/?yext=19157,,+1 415-892-5627,[460],,True,False,True,False,False,True,False,False,,,,,,
22998,http://www.hiusa.org/hostels/california/san-francisco/cafe-franco,,+1 415-771-2268,"[2020, 1993]",,False,False,True,False,False,False,False,False,,,,,,
22990,http://www.7-eleven.com/?yext=26598,,+1 916-393-1711,,,,,,,,,,,,,,,,
23003,http://woodennickeltoo.weebly.com/,,+1 831-724-2600,[2600],,False,False,False,True,True,False,False,False,,,,,,
23000,http://www.theposhbakery.com/scripts/openExtra.asp?extra=30,,+1 408-395-1386,,,,,,,,,,,,,,,,
23004,https://www.facebook.com/Turtle-Rock-742966675723430/,,+1 707-966-2246,"[2960, 1444, 4323, 7200, 1175, 1081]",,False,False,True,False,True,False,False,False,,,,,,
22995,http://www.7-eleven.com/?yext=14119,,+1 916-689-2203,,,,,,,,,,,,,,,,
23002,https://flysanjose.com/restaurants/great-american-bagel,,[],[],,False,False,False,False,False,False,False,False,,,,,,
23005,https://www.mcdonalds.com/us/en-us/location/ca/pleasanton/4501-rosewood-dr/16335.html?cid=RF:YXT:RoN::Clicks,https://www.mcdonalds.com/us/en-us/full-menu.html,+1 925-463-3503,[1954],,True,True,False,False,True,True,False,False,https://www.mcdonalds.com/us/en-us/mobile-order-and-pay.html,,,,,
23008,https://www.facebook.com/pages/Atami-Sushi-Bar-Grill/112662408759180,,+1 415-614-1958,"[2956, 1444, 4323, 1054, 5000, 1081]",,False,False,True,False,True,False,False,False,,,,,,
23009,https://www.facebook.com/cerescafesantarosa/,,+1 707-829-5833,"[6231, 1393, 1000]",cole@ceresproject.org,False,False,False,False,False,False,False,False,,,,,,
23007,http://Dravawines.com,,+1 209-400-5009,"[1005, 4480, 6008, 1920, 3727, 1378, 2019, 2015, 2017, 2015, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 1229, 2019, 1990, 2021, 2023, 2017, 2021, 2018, 2018, 1958, 2022, 2018, 2022, 2019, 2019, 2023, 2019, 2023, 2021, 2023, 1378, 1229, 5457, 2687, 1901, 5950]",info@dravawines.com,False,False,True,False,False,True,False,False,,,,,,,https://goo.gl/maps/QXsCNdmZxJR2
23006,http://www.7-eleven.com/?yext=14152,,+1 707-224-6788,[460],,True,False,True,False,False,True,False,False,,,,,,
23012,https://locations.jamba.com/ca/emeryville/6475-christie-ave?utm_source=extnet&utm_medium=organic&utm_campaign=locations_partner,https://www.jamba.com/menu?rid=&startOrder=2,+1 510-596-0100,"[2000, 100, 100, 6475, 620, 620, 3002, 2514, 8256, 1982, 9755, 6475]",,True,False,True,True,False,True,True,False,,,,,,,https://maps.google.com/maps?cid=7587633809798847479
23010,http://www.subway.com/en-us,,+1 510-563-3812,[],,False,False,False,False,False,False,False,False,,,,,,
23015,http://michaelsatshorelinepark.com,,+1 650-962-1014,,,,,,,,,,,,,,,,
23014,http://www.deldottovineyards.com/,,+1 707-963-2134,,,,,,,,,,,,,,,,
23020,https://www.jellybelly.com/California-Factory-Cafe,,,,,,,,,,,,,,,,,,
23017,http://www.7-eleven.com/?yext=39596,,+1 925-978-1111,[460],,True,False,True,False,False,True,False,False,,,,,,
23022,https://www.facebook.com/profile.php?id=100063565303900,,+1 650-961-1813,"[2804, 1444, 4323, 7200, 1175, 1081]",yufen0303@yahoo.com.tw,False,False,True,False,True,False,False,False,,,,,,
23016,http://www.smokinbowls.net,https://www.smokinbowls.com/wp-content/uploads/2020/01/sb-togo-menu-december-2019-791x1024.jpg,+1 707-665-5265,"[2011, 2017, 2020, 2019, 2018, 2019, 2019, 2023]",contact@smokinbowls.net,True,False,False,False,True,False,False,False,,,,,,
23024,https://www.facebook.com/pages/French-Camp-Sports-Cafe-Bar/338115536271971,,+1 209-234-2415,"[2890, 1444, 3538, 1136, 1081]",,False,False,True,False,True,False,False,False,,,,,,
23023,http://thaicuisinepetaluma.weebly.com/,,+1 707-769-8802,[2010],thcuisine9@gmail.com,False,False,False,False,False,False,False,False,https://order.online/store/thai-cuisine-275723,,,,,
23028,https://order.roundtablepizza.com/#/orderSetup/c85ef5d0-3b0b-4987-a1eb-13236ef67660?utm_source=gmb&utm_medium=directory,,+1 415-777-1888,,,,,,,,,,,,,,,,
23029,http://www.jasonsrestaurant.com/menus/,,+1 415-925-0808,,,,,,,,,,,,,,,,
23031,https://www.facebook.com/La-Plaza-Mexican-Restaurant-200776853298958/,,+1 707-578-1551,"[6231, 1393, 1000]",luciob@laplazamexicanrestaurant.com,False,False,False,False,False,False,False,False,,,,,,
23030,https://www.melodeecocktails.com/,,+1 510-526-2131,"[1005, 100, 100, 6008, 1920, 3727, 4720, 1229, 5457, 2687, 1901, 5950]",605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,True,True,True,False,True,True,False,False,,,,,,,"https://www.google.com/maps/place/240+El+Cerrito+Plaza,+El+Cerrito,+CA+94530/data=!4m2!3m1!1s0x808579235122f871:0xfda07d0a7788c67a?sa=X&ved=0ahUKEwjun523s7LMAhVM8GMKHRzAAJoQ8gEIHDAA"
23032,http://www.facebook.com/pages/Scotty's%20Restaurant/115361621826333/,,+1 707-644-2051,"[2935, 1444, 4323, 1054, 5000, 1081]",,False,False,True,False,True,False,False,False,,,,,,
23025,http://parkwestcasinolodi.com/dining/,,+1 209-334-9777,,restaurant.lodi@parkwestcasinos.com,,,,,,,,,,,,,,
23033,http://www.thepharmacysonomacounty.com/,,[],"[1440, 2801]",info@thepharmacysonomacounty.com,False,False,False,True,True,False,False,False,https://squareup.com/gift/5T9HMNEC3DTWF/order,,,,,
23034,https://www.starbucks.com/store-locator/store/11078/san-pablo-sycamore-hercules-3700-san-pablo-ave-n-q-hercules-ca-945473968-us,,+1 510-724-5945,[],,True,True,False,False,False,False,False,False,,,,,,
23036,http://www.7-eleven.com/?yext=25950,,+1 408-735-1711,[460],,True,False,True,False,False,True,False,False,,,,,,
