id,website_url,restaurant_provided_menu_link,telephone_number,year_established,email_address,offers_delivery,offers_pickup,offers_group_order,offers_catering,has_bar,has_counter,has_gifting,has_takeout,order_online_link,facebook_link
22913,http://www.7-eleven.com/?yext=15766,,+1 408-255-6711,,,,,,,,,,,,
22916,http://www.menchies.com/frozen-yogurt-shops/frozen-yogurt-mineta-san-jose-international-airport-ca,,+1 800-920-1011,,,,,,,,,,,,
22917,http://www.romadeli.com/?fbclid=IwAR2ySk2rdysD2ExYa9eun4jTfZnjyb087gESKuioJ0JBCYd1-VM-mIM8TQ4,,+1 650-589-2360,,,,,,,,,,,,
22918,http://papalote-sf.com/,,+1 415-776-0106,,,,,,,,,,,,
22919,http://www.ohanabros.com,,+1 925-548-8776,,oh28875sma@gmail.com,,,,,,,,,,
22920,http://oleolebe.com/?fbclid=IwAR0Lip_tcm-o5CdyFs7f4QNY1lEGEnIqMOyJB6KMzPORlwZDMxj28au7sdk,,+1 510-834-5700,,,,,,,,,,,,
22921,http://www.mountmadonna.org/explore/anjaneyas-world-cafe,,+1 408-847-0406,,,,,,,,,,,,
22922,http://www.greatkhans.com/,,+1 408-934-1400,,,,,,,,,,,,
22923,https://locations.wendys.com/united-states/ca/san-francisco/san-francisco-international-airport,,+1 650-821-8218,,digital@wendys.com,,,,,,,,,,
22924,https://www.guidospizzamanteca.com/,,+1 209-239-6335,,,,,,,,,,,,
22925,http://www.7-eleven.com/?yext=16269,,+1 408-249-5929,,,,,,,,,,,,
22927,http://www.facebook.com/pages/Japonica-Diner/529756690422852,,+1 650-364-4649,,,,,,,,,,,,
22928,http://www.lasmontanasmarkets.com/en/,,,,,,,,,,,,,,
22929,https://locations.tacobell.com/ca/milpitas/774-s-main-st.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=004445&utm_content=website&y_source=1_NjE0MjE5NS03NjktbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,+1 408-263-3274,,,,,,,,,,,,
22930,https://www.eriksdelicafe.com,,+1 408-727-8181,,,,,,,,,,,,
22931,http://www.facebook.com/specsbarsf/,,+1 415-421-4112,,,,,,,,,,,,
22932,http://www.7-eleven.com/?yext=14221,,+1 408-354-5733,,,,,,,,,,,,
22933,http://www.maxfieldssf.com/,,+1 415-255-6859,,,,,,,,,,,,
22937,http://foodeist.com/place/hing-lung-chinese-cuisine,,+1 415-398-8838,,,,,,,,,,,,
22938,https://www.phothegioi.com/,,+1 650-754-1888,,,,,,,,,,,,
22939,http://www.7-eleven.com/?yext=14140,,+1 707-996-3344,,,,,,,,,,,,
22940,http://www.flysfo.com/content/sankaku,,+1 650-821-0808,,,,,,,,,,,,
22941,http://russocafe.stanford.edu,,+1 650-723-7759,,,,,,,,,,,,
22942,http://www.facebook.com/pages/Well-Season-Chinese-Cuisine-Dim-Sum/262746970892969,,+1 916-684-3388,,,,,,,,,,,,
22943,http://chefjuliecooks.wixsite.com/howloafly,,+1 415-827-1875,,ChefJulieCooks@gmail.com,,,,,,,,,,
22944,https://21st-amendment.com/pages/taproom-san-leandro,,+1 510-595-2111,,,,,,,,,,,,
22945,http://healthy-spirits.blogspot.com/,,+1 415-255-0610,,healthyspirits.sanfrancisco@gmail.com,,,,,,,,,,
22946,http://www.ihop.com/,,+1 510-223-1246,,,,,,,,,,,,
22947,http://www.stfyc.com/,,+1 415-563-6363,,,,,,,,,,,,
22948,http://bodegabayoyster.com,,+1 707-876-3010,,,,,,,,,,,,
22949,https://www.mcdonalds.com/us/en-us/location/ca/pinole/1402-tara-hills-dr/4046.html?cid=RF:YXT:RoN::Clicks,,+1 510-724-7211,,,,,,,,,,,,
22950,http://hiltongardeninn3.hilton.com/en/hotels/california/hilton-garden-inn-livermore-LVKLHGI/dining/index.html,,+1 925-292-2000,,,,,,,,,,,,
22951,http://www.taqueria-las-pencas.com/?fbclid=IwAR0YDSiLuBQUal6ytaB_8mCyyN56f0JQ8dxhy6Q9-auZ2mLkrMJbddZLQUo,,+1 650-634-8635,,,,,,,,,,,,
22952,http://bottomsupespresso.com,,+1 209-833-9933,,,,,,,,,,,,
22953,http://www.orwoodresort.com/,,+1 925-634-6810,,,,,,,,,,,,
22954,http://www.7-eleven.com/?yext=14131,,+1 707-255-5110,,,,,,,,,,,,
22955,https://www.facebook.com/Vasquez-Deli-106982002668334/,,+1 707-448-2950,,,,,,,,,,,,
22956,http://www.roxiemarket.com,,+1 415-731-0982,,,,,,,,,,,,
22958,http://www.7-eleven.com/?yext=16104,,+1 510-471-9333,,,,,,,,,,,,
22960,http://www.7-eleven.com/?yext=14181,,+1 925-828-6643,,,,,,,,,,,,
22961,https://www.facebook.com/The-Naked-Pig-Cafe-farm-to-table-food-225071061027245/,,+1 707-978-3231,,,,,,,,,,,,
22962,http://sodacanyonstore.com,,+1 707-252-0285,,,,,,,,,,,,
22963,http://www.tacoelguapoca.com/,,+1 209-327-6551,,,,,,,,,,,,
22964,https://restaurants.subway.com/united-states/ca/alameda/coast-guard-island?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=24550&utm_campaign=evergreen-2020&y_source=1_MTQ5MDQwMjItNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,,+1 858-336-8851,,,,,,,,,,,,
22966,https://www.lupinlodge.com/nourish-restaurant-at-lupin/,,+1 831-400-7034,,cynthiamichellemartinez@gmail.com,,,,,,,,,,
22967,http://www.thejunctionbarandgrill.com,,+1 408-897-3148,,,,,,,,,,,,
22968,http://www.facebook.com/pages/Hakka-Restaurant/111566635538864,,+1 415-876-6898,,,,,,,,,,,,
22969,http://www.luvajava.com,,+1 415-401-6444,,,,,,,,,,,,
22970,http://landandwater.coffee/,,+1 707-527-3725,,,,,,,,,,,,
22973,http://www.hotstoneonline.com/,,+1 707-422-1000,,,,,,,,,,,,
22974,http://www.ihop.com,,+1 510-758-5800,,,,,,,,,,,,
22977,http://www.vinovolo.com/locationdetail.php?store=11,,+1 510-562-8466,,,,,,,,,,,,
22980,http://www.7-eleven.com/?yext=37953,,+1 408-289-1684,,,,,,,,,,,,
22981,http://www.7-eleven.com/?yext=14129,,+1 707-253-7046,,,,,,,,,,,,
22982,http://www.7-eleven.com/?yext=26763,,+1 408-736-1580,,,,,,,,,,,,
22985,http://www.7-eleven.com/?yext=14316,,+1 650-347-1070,,,,,,,,,,,,
22987,http://www.kojakitchen.com/,,+1 510-239-4175,,,,,,,,,,,,
22988,http://www.menlocircusclub.com/,,+1 650-322-4616,,,,,,,,,,,,
22989,http://www.mariposabaking.com,,+1 510-595-0955,,,,,,,,,,,,
22990,http://www.7-eleven.com/?yext=26598,,+1 916-393-1711,,,,,,,,,,,,
22991,http://www.facebook.com/TopFlightGrillandCatering,,+1 209-944-7780,,topflightgrill@aol.com,,,,,,,,,,
22993,http://www.lakechabotrecreation.com,,,,info@golakechabot.com,,,,,,,,,,
22994,http://www.facebook.com/pages/Chick-n-Coop%20hof%20brau/189263064443298/,,+1 650-994-2221,,,,,,,,,,,,
22995,http://www.7-eleven.com/?yext=14119,,+1 916-689-2203,,,,,,,,,,,,
22998,http://www.hiusa.org/hostels/california/san-francisco/cafe-franco,,+1 415-771-2268,,,,,,,,,,,,
22999,http://www.7-eleven.com/?yext=19157,,+1 415-892-5627,,,,,,,,,,,,
23000,http://www.theposhbakery.com/scripts/openExtra.asp?extra=30,,+1 408-395-1386,,,,,,,,,,,,
23002,https://flysanjose.com/restaurants/great-american-bagel,,,,,,,,,,,,,,
23003,http://woodennickeltoo.weebly.com/,,+1 831-724-2600,,,,,,,,,,,,
23004,https://www.facebook.com/Turtle-Rock-742966675723430/,,+1 707-966-2246,,,,,,,,,,,,
23005,https://www.mcdonalds.com/us/en-us/location/ca/pleasanton/4501-rosewood-dr/16335.html?cid=RF:YXT:RoN::Clicks,,+1 925-463-3503,,,,,,,,,,,,
23006,http://www.7-eleven.com/?yext=14152,,+1 707-224-6788,,,,,,,,,,,,
23007,http://Dravawines.com,,+1 209-400-5009,,info@dravawines.com,,,,,,,,,,
23008,https://www.facebook.com/pages/Atami-Sushi-Bar-Grill/112662408759180,,+1 415-614-1958,,,,,,,,,,,,
23009,https://www.facebook.com/cerescafesantarosa/,,+1 707-829-5833,,cole@ceresproject.org,,,,,,,,,,
23010,http://www.subway.com/en-us,,+1 510-563-3812,,,,,,,,,,,,
23012,https://locations.jamba.com/ca/emeryville/6475-christie-ave?utm_source=extnet&utm_medium=organic&utm_campaign=locations_partner,,+1 510-596-0100,,,,,,,,,,,,
23014,http://www.deldottovineyards.com/,,+1 707-963-2134,,,,,,,,,,,,
23015,http://michaelsatshorelinepark.com,,+1 650-962-1014,,,,,,,,,,,,
23016,http://www.smokinbowls.net,,+1 707-665-5265,,contact@smokinbowls.net,,,,,,,,,,
23017,http://www.7-eleven.com/?yext=39596,,+1 925-978-1111,,,,,,,,,,,,
23020,https://www.jellybelly.com/California-Factory-Cafe,,,,,,,,,,,,,,
23022,https://www.facebook.com/profile.php?id=100063565303900,,+1 650-961-1813,,yufen0303@yahoo.com.tw,,,,,,,,,,
23023,http://thaicuisinepetaluma.weebly.com/,,+1 707-769-8802,,thcuisine9@gmail.com,,,,,,,,,,
23024,https://www.facebook.com/pages/French-Camp-Sports-Cafe-Bar/338115536271971,,+1 209-234-2415,,,,,,,,,,,,
23025,http://parkwestcasinolodi.com/dining/,,+1 209-334-9777,,restaurant.lodi@parkwestcasinos.com,,,,,,,,,,
23028,https://order.roundtablepizza.com/#/orderSetup/c85ef5d0-3b0b-4987-a1eb-13236ef67660?utm_source=gmb&utm_medium=directory,,+1 415-777-1888,,,,,,,,,,,,
23029,http://www.jasonsrestaurant.com/menus/,,+1 415-925-0808,,,,,,,,,,,,
23030,https://www.melodeecocktails.com/,,+1 510-526-2131,,,,,,,,,,,,
23031,https://www.facebook.com/La-Plaza-Mexican-Restaurant-200776853298958/,,+1 707-578-1551,,luciob@laplazamexicanrestaurant.com,,,,,,,,,,
23032,http://www.facebook.com/pages/Scotty's%20Restaurant/115361621826333/,,+1 707-644-2051,,,,,,,,,,,,
23033,http://www.thepharmacysonomacounty.com/,,,,info@thepharmacysonomacounty.com,,,,,,,,,,
23034,https://www.starbucks.com/store-locator/store/11078/san-pablo-sycamore-hercules-3700-san-pablo-ave-n-q-hercules-ca-945473968-us,,+1 510-724-5945,,,,,,,,,,,,
23036,http://www.7-eleven.com/?yext=25950,,+1 408-735-1711,,,,,,,,,,,,
23037,http://www.7-eleven.com/?yext=14263,,+1 408-287-8466,,,,,,,,,,,,
23038,http://WWW.ELTAQUITORESTAURANT.COM,,+1 510-397-2505,,,,,,,,,,,,
23039,http://www.mybige.com/,http://mybige.com/menu.html,(408) 978-9040,2005,,,,,,,,,,,
23040,http://www.jimscoffeeshop.com,,(510) 523-5368,,,,,,,,,,,,
23042,http://northbeachcantina.com,https://northbeachcantina.com/menu/,(415) 529-1557,,,,,,,,,,,,
23043,http://www.tonyspizzanapoletana.com,http://tonyspizzanapoletana.com/currentmenu,(415) 835-9888,2009,,,,,,,,,,,
23044,https://dolma-deejis-deli.business.site,,(510) 823-2328,1980,,,,,,,,,,,
23045,http://bigdish2011.blogspot.com,,(510) 839-3188,,,,,,,,,,,,
23046,https://www.spices-noodlehouse.com,,(510) 250-9577,,,,,,,,,,,,
23047,http://bohopetitesf.com,https://www.bohopetitesf.com/our-creations/,(415) 655-9559,2022,,,,,,,,,,,
23048,http://patiosf.com,,(415) 580-7080,,,,,,,,,,,,
23049,https://www.facebook.com/TowneCornerCafeMarket/,,+1 209-371-6117,,,,,,,,,,,,
23055,http://teaheedrinks.com,,(408) 642-5978,2017,,,,,,,,,,,
23056,http://www.cafetibetberkeley.com/,http://cafetibetberkeley.com/blog/,(510) 548-5553,,,,,,,,,,,,
23060,http://www.facebook.com/Thai-Basil-Cuisine-113561568676775/,,+1 510-548-6692,,,,,,,,,,,,
23062,https://www.facebook.com/YingKeeRestaurant/,,+1 510-465-1888,,,,,,,,,,,,
23064,http://www.cheesesteakshop.com/oakland/,,+1 510-832-6717,,,,,,,,,,,,
23065,http://www.taiwurestaurant.com,,+1 650-697-7888,,,,,,,,,,,,
23066,http://blackhawkpizzeria.com,,+1 925-736-6111,,shokoh@blackhawkpizzeria.com,,,,,,,,,,
23067,http://www.blackhawkgrille.com/?utm_source=ta&utm_medium=social&utm_campaign=Social_Profiles&utm_content=home,,+1 925-736-4295,,chipperbaldwin@blackhawkgrille.com,,,,,,,,,,
23068,http://www.821lstreet.com,,+1 209-525-3611,,Skewers209@gmail.com,,,,,,,,,,
23070,http://www.waiter.com/cheesesteak/cheesesteak3.location.html,,+1 925-687-6116,,,,,,,,,,,,
23071,https://www.fairfixcafe.com/,,+1 415-459-6404,,,,,,,,,,,,
23072,https://www.facebook.com/pages/Mins-Kitchen/221395921212952,,+1 925-798-5800,,,,,,,,,,,,
23073,https://www.mountainmikespizza.com/locations/concord-clayton-2/?,,+1 925-676-9000,,,,,,,,,,,,
23074,http://www.thewescafe.com,,+1 510-522-7200,,,,,,,,,,,,
23075,http://www.sjdowntown.com/dinedowntown,,,,,,,,,,,,,,
23077,http://pizzeriadelfina.com,,(415) 552-4055,,,,,,,,,,,,
23078,http://www.thecrocafe.com,,,2012,,,,,,,,,,,
23080,https://www.eplusstudio94080.com,https://www.eplusstudio94080.com/menu,(650) 871-6688,2010,,,,,,,,,,,
23082,https://www.elcastillostar.club,,(415) 885-0866,,,,,,,,,,,,
23083,http://www.goldeneravegan.com/,http://www.goldeneravegan.com/,(415) 487-8687,,,,,,,,,,,,
23084,https://www.ironhorsesf.com/coffee/,,(415) 404-2877,2014,,,,,,,,,,,
23085,http://www.annieshotdogs.com,,(415) 861-0778,,,,,,,,,,,,
23086,http://ghirardelli.com/locations-events/ghirardelli-locations/northpoint-original-san-francisco-ca,,(415) 474-3938,1852,,,,,,,,,,,
23088,http://Www.Northbeachgyro.com,,(415) 655-9649,2014,,,,,,,,,,,
23089,https://www.visitoakland.com/things-to-do/neighborhoods/piedmont-ave/,,,,,,,,,,,,,,
23090,http://phocuong.com,http://phocuong.com,(408) 254-9697,,,,,,,,,,,,
23091,https://www.goldengatefortunecookies.com,,(415) 781-3956,,,,,,,,,,,,
23092,http://thecathousebar.com,,(510) 879-6512,,,,,,,,,,,,
23095,https://goldenflowerrestaurant.com,,(415) 433-6469,,,,,,,,,,,,
23096,https://www.thealleyoakland.com,,(510) 444-8505,,,,,,,,,,,,
23097,http://www.cupsf.com,,,2011,,,,,,,,,,,
23098,http://www.nordstrom.com/browse/about/nordstrom-restaurants,,+1 925-930-7959,,,,,,,,,,,,
23100,http://www.lafontainerestaurant.com/walnut-creek-home,,+1 925-705-7019,,lfwalnutcreek@gmail.com,,,,,,,,,,
23101,http://www.facebook.com/pages/Hong-Kong-Bakery/114075405286740,,+1 650-969-3153,,,,,,,,,,,,
23102,http://goldengatebakery.com/,,+1 415-781-2627,,,,,,,,,,,,
23103,http://steinsbeergarden.com,,+1 650-963-9568,,mountainview@steinsbeergarden.com,,,,,,,,,,
23105,http://www.flmchineserestaurant.com/,,+1 650-967-1689,,,,,,,,,,,,
23106,http://www.topthaicv.com/index.html,,+1 510-538-4400,,,,,,,,,,,,
23108,http://www.facebook.com/pages/OMEEJ-Fusion-Sushi-Grill-Bar/220942894637529,,+1 408-243-8282,,,,,,,,,,,,
23109,http://www.boudinbakery.com,,+1 415-421-0185,,,,,,,,,,,,
23110,http://www.sababasf.com/,,+1 415-800-6853,,,,,,,,,,,,
23112,http://www.javahousesf.com/,,+1 415-777-5626,,,,,,,,,,,,
23113,http://www.ghirardelli.com/storelocations-sanfranciscosquare,,+1 415-447-2846,,,,,,,,,,,,
23114,http://www.sandwichspotsf.com,,+1 415-828-2587,,sandwichspotsf@gmail.com,,,,,,,,,,
23115,http://www.theredwindow.com/,,+1 415-757-0600,,,,,,,,,,,,
23117,http://www.sorabolrestaurants.com/,,+1 415-777-5959,,,,,,,,,,,,
23118,http://www.leesdeli.com/,,+1 415-982-8280,,,,,,,,,,,,
23119,https://www.facebook.com/AlamoSquareCafe/,,+1 415-796-2379,,,,,,,,,,,,
23120,http://www.lemaraisbakery.com/,,,,,,,,,,,,,,
23121,http://www.ilcasaropizzeria.com/,,+1 415-677-9455,,ciao@ilcasaropizzeria.com,,,,,,,,,,
23122,http://theplantcafe.com,,+1 415-801-5089,,contact@theplantcafe.com,,,,,,,,,,
23124,http://www.thelarkbar.com,,+1 415-952-7504,,,,,,,,,,,,
23125,https://www.facebook.com/goldendragonkarachi/,,+1 413-398-4550,,,,,,,,,,,,
23126,http://www.sweetlimethaicuisine.com,,+1 415-674-7515,,,,,,,,,,,,
23127,http://www.northbeachpizza.com/,,+1 415-433-2444,,,,,,,,,,,,
23128,http://goldenkimtar.com,,+1 415-346-8889,,Lumeihua@ymail.com,,,,,,,,,,
23131,http://sfcafemason.com,,+1 415-544-0320,,info@cafemason.net,,,,,,,,,,
23132,http://www.dartealinglounge.com,,+1 415-644-0142,,,,,,,,,,,,
23133,http://www.facebook.com/pages/Taqueria-Castillo/109056925795924?ref=br_rs,,+1 415-431-1092,,,,,,,,,,,,
23137,http://www.sftokyoexpress.com/pages/location2.html,,+1 415-956-3040,,,,,,,,,,,,
23141,http://www.thedosabrothers.com/,,+1 415-343-6242,,info@dosabrothers.com,,,,,,,,,,
23142,http://www.conamsf.com,,+1 415-292-6161,,sm@conamsf.com,,,,,,,,,,
23143,https://www.facebook.com/pages/Little%20Swan%20Bakery%20Cafe/1754339054863127/,,+1 415-986-1606,,,,,,,,,,,,
23145,http://www.spalti.com/,,+1 650-327-9390,,spalti@batnet.com,,,,,,,,,,
23147,http://www.thepatiopa.com/,,+1 650-322-2575,,,,,,,,,,,,
23148,http://oldpropa.com/,,+1 650-326-1446,,Oldpropa@comcast.net,,,,,,,,,,
23149,https://www.starbucks.com/store-locator/store/17875/santa-cruz-hwy-9-442-n-santa-cruz-avenue-los-gatos-ca-950305313-us,,+1 408-395-6912,,,,,,,,,,,,
23151,http://www.bigbasincafe.com,,+1 408-741-1185,,,,,,,,,,,,
23152,http://www.florentinetrattoria.com,,+1 408-741-1784,,florentinetrattoria@live.com,,,,,,,,,,
23153,https://www.panerabread.com/en-us/cafe/locations/ca/san-jose/4180-n-1st-street?utm_medium=local&utm_source=tripadvisor&utm_campaign=dpm-dist&utm_term=204481&utm_content=main,,+1 408-943-3193,,cafe4481@panerabread.com,,,,,,,,,,
23154,http://www.phohoa.com,,+1 408-238-1481,,,,,,,,,,,,
23155,https://www.facebook.com/EvergreenPanda/,,+1 408-238-8811,,admin@zmenu.com,,,,,,,,,,
23156,http://www.cucinaparadisopetaluma.com/,,+1 707-782-1130,,,,,,,,,,,,
23157,http://www.flowerssaratoga.com,,+1 408-647-2242,,info@flowerssaratoga.com,,,,,,,,,,
23158,http://amberindialosaltos.com/,,+1 650-968-7511,,,,,,,,,,,,
23159,http://Wineco.com,,+1 925-294-5825,,Linda@wineco.com,,,,,,,,,,
23160,http://www.valsrestaurant.net,,+1 650-755-3445,,,,,,,,,,,,
23161,http://www.shakingcrab.com/,,+1 650-997-4560,,,,,,,,,,,,
23162,http://www.valsrestaurant.net/,,+1 650-755-3448,,,,,,,,,,,,
23165,http://thaihousesantarosa.com/,,+1 707-526-3939,,Thaihousesr@gmail.com,,,,,,,,,,
23166,https://pacificthaisantacruz.com/?y_source=1_MTQ2MTA4ODQtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,,+1 831-420-1700,,pacificthaisc@gmail.com,,,,,,,,,,
23167,http://www.freeportbarandgrill.com/,,+1 916-665-1169,,,,,,,,,,,,
23168,http://www.lastanzacucina.com/,,+1 650-326-1314,,lastanzacucina@gmail.com,,,,,,,,,,
23173,https://thedirtybirdlounge.com,https://thedirtybirdlounge.com/the-dirty-bird-lounge-hayward-menu/,(510) 398-8014,2009,,,,,,,,,,,
23174,http://shalimar.cafes-guide.com,,(510) 494-1919,,,,,,,,,,,,
23178,https://www.mingalarestaurant.com,,(510) 565-1339,,,,,,,,,,,,
23179,https://order.pandaexpress.com/?utm_source=yelp&utm_medium=profile&utm_campaign=878,https://www.pandaexpress.com/menu,(408) 842-6203,,,,,,,,,,,,
23180,http://www.ci.pinole.ca.us/youth/,,(510) 724-9004,,,,,,,,,,,,
23181,https://www.falafelboyonline.com,https://www.falafelboyonline.com/menu-1,(925) 885-0007,2022,,,,,,,,,,,
23183,http://www.pizzeriapicco.com,https://www.pizzeriapicco.com/pizzeria_to_go.pdf,(415) 945-8900,,,,,,,,,,,,
23184,https://www.starbucks.com/store-locator/store/1023252/linda-mar-500-linda-mar-blvd-pacifica-ca-94044-us,,(415) 710-0573,,,,,,,,,,,,
23185,http://www.milpitastofuhouse.com,https://www.milpitastofuhouse.com/menu,(408) 262-5454,,,,,,,,,,,,
23189,https://corkandforkcapitola.com,,(831) 435-1110,2017,,,,,,,,,,,
