id,website_url,restaurant_provided_menu_link,telephone_number,year_established,email_address,offers_delivery,offers_pickup,offers_group_order,offers_catering,has_bar,has_counter,has_gifting,has_takeout,order_online_link,facebook_link
6214,http://www.jxcuisine.com,http://www.jxcuisine.com/menu.asp,(408) 564-4958,,,,,,,,,,,,
6215,https://www.sandslosgatos.com,https://www.sandslosgatos.com/menu,(408) 414-5312,,,False,False,,,False,False,False,False,,
6216,http://starindiarestaurant.com,,(415) 668-4466,1992,,False,False,,,False,False,False,True,,
6217,http://acqua-e-farina.com,http://acqua-e-farina.com/#menu,(510) 888-1568,,,False,False,,,True,False,False,True,,
6219,http://www.indiagardenpleasanton.com,http://www.indiagardenpleasanton.com/menu.html,(925) 485-4800,2009,,True,True,True,False,False,False,False,False,,
6220,http://miovicino-santaclara.com/,,+1 408-241-9414,,,True,True,True,False,False,False,False,False,,
6221,https://www.capobelmont.com,https://www.capobelmont.com/menu/,(650) 508-1000,,,True,True,True,False,False,False,False,True,www.capobelmont.com,
6222,https://locations.jamba.com/ca/thousand-oaks/33-n-moorpark-rd?utm_source=yelp&utm_medium=dis&utm_campaign=fy23_perform_olo_brand_yelplocationpage_locationpage,https://www.jamba.com/menu,(805) 449-1300,,,True,True,True,False,,,,,,
6223,http://mythaicuisineph.com,,(925) 798-8424,2014,,True,True,True,False,,,,,,
6224,https://www.bevri.com,https://bevri.com/menu,(650) 753-8056,2022,eat@bevri.com,False,False,,,True,False,False,True,https://bevri.com/menu,
6225,https://locations.bonchon.com/ll/US/CA/San-Leandro/1275-Washington-Ave,https://bonchon.com/locations-menus/,(510) 895-8119,,,True,True,True,False,,,,,,
6226,http://www.cuisineofnepal.com,https://cuisineofnepal.com/food-menu/,(415) 647-2222,2015,,True,True,True,False,False,False,False,False,,
6227,http://www.flagshiptaproom.com,http://www.flagshiptaproom.com/#menu,(707) 664-5904,2016,info@flagshiptaproom.com,False,False,,,False,False,False,True,,https://www.facebook.com/flagshiptaproom/
6228,http://www.gayninetiespizza.com,https://www.gayninetiespizza.com/dinner-menu,(925) 846-2520,1997,connerclose29@gmail.com,True,True,True,False,,,,,,
6229,http://www.whatthecluckus.com,,(415) 702-6777,2018,whattheclucksf@gmail.com,True,True,True,False,,,,,,
6230,http://thevespercampbell.com,https://www.thevespercampbell.com/menu,(408) 680-0401,,,False,False,,,True,False,False,True,,https://www.facebook.com/TheVesperCampbell
6231,https://www.facebook.com/BismillahRestaurantFremont/,,(510) 713-1907,2006,Bismillahfremont@gmail.com,True,True,True,False,,,,,,
6232,http://www.mamitamarin.com,https://assets.website-files.com/6334ed36139b11fbd22cf957/63352ac19fda7a5d41e7ecbb_Mamita%20Marin%20Lunch.pdf,(415) 883-0901,,info@mamitamarin.com,True,True,True,False,,,,,,
6233,http://www.joesicecream.com,https://www.joesicecream.com/grill-menu,(415) 751-1950,1959,allie4073@hotmail.com,True,True,True,False,,,,,,
6234,http://Chowfoodbar.com,https://www.chowfoodbar.com/sample-menus,(925) 328-2469,,,True,True,True,False,True,False,False,True,https://order.online/store/chow-san-ramon-24048688/?hideModal=true&pickup=true,
6235,http://www.eltoreadorsf.com/,,(415) 566-8104,1957,kurse2@aol.com,True,True,True,False,,,,,,
6236,http://kyu-2.com,http://kyu-2.com/mediaelement/combinepdf.pdf,(510) 735-9439,2013,,True,True,True,False,,,,,,
6237,https://www.wakisushi1403.com,https://www.wakisushi1403.com/menu/,(510) 217-8396,2022,,True,True,True,False,,,,,,
6238,http://www.amamibistro.com,http://www.amamibistro.com/menu.html,(650) 869-6088,,,True,True,True,False,,,,,,
6239,http://www.phokhangca.com/#,,+1 408-988-6688,,,True,True,True,False,,,,,,
6240,http://www.pastastrattoriapleasanton.com,http://www.pastastrattoriapleasanton.com/menus.html,(925) 417-2222,1999,,False,False,,,False,False,False,True,,
6241,https://www.facebook.com/Cafe-Bunn-Mi-241692952527072/,,(415) 668-8908,,,True,True,True,False,,,,,,
6243,http://www.southsidenapa.com,https://www.southsidenapa.com/menu,(707) 819-2400,,,True,True,True,False,False,False,False,True,https://order.online/store/southside-century-cafe-napa-1253070/?delivery=true&hideModal=true,
6244,http://theforgepizza.com,https://www.toasttab.com/the-forge-pizza-napa,(707) 927-3394,,,True,True,True,False,False,True,False,True,,
6245,http://bellasaratoga.com/,http://bellasaratoga.com/dinner.html,+1 408-741-5115,,bellasaratoga@gmail.com,False,False,,,False,False,False,True,,
6246,http://www.sushiwakosf.com,http://www.sushiwakosf.com/menu/,(415) 682-4875,2014,,False,False,,,False,True,False,False,,
6247,https://sonandgarden.com/menlo-park,https://img1.wsimg.com/blobby/go/ac8fab25-ed03-468b-9ec2-e87aae5053d7/Son%20and%20Garden%20Breakfast%20Menu%20by%20Chef%20Kas-0009.pdf,(650) 665-7963,2019,,True,True,True,False,False,False,False,True,https://sonandgarden.com/online-order#deeba60a-bc99-4e29-a5c3-5c29c2be25cc,
6248,http://www.lotusleafrestaurant.com,,(510) 614-7799,,,True,False,True,False,,,,,,
6249,http://www.fourchairssf.com,,(415) 400-4788,,,True,True,True,False,,,,,,
6250,http://www.iloveteriyakielkgrove.com/,http://www.iloveteriyakielkgrove.com/#!menu/c5hf,(916) 691-1414,,,True,True,True,False,,,,,,
6251,http://www.thebluelightsf.com/?y_source=1_MTYxOTI4MTctNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,https://www.bluelightsf.com/menus/#food/,+1 415-922-5510,,info@thebluelightsf.com,True,True,True,False,True,False,False,True,,
6252,https://complinewine.com,https://drive.google.com/file/d/13EE0pchz0VMBDjjSqIaEcCXR4rAKaywl/view,(707) 492-8150,2017,,False,False,,,True,False,False,True,,
6253,http://xiankitchen-fremont.com,http://xianghomekitchen.com/p3/menu,(408) 526-1500,,,True,True,True,False,False,False,False,True,,
6255,https://dariosordering.com,https://dariosordering.com/darios/order,(415) 332-6636,,,True,True,True,False,False,False,False,False,,
6256,https://locations.carlsjr.com/ca/rohnert-park/6460-redwood-dr?utm_source=yext&utm_medium=gmb-button&utm_campaign=search&utm_content=website,https://carlsjr.com/menu,(707) 584-5727,,,True,True,True,False,,,,,,
6257,https://www.olivegarden.com/locations/ca/rohnert-park/rohnert-park/1325?cmpid=br:og_ag:ie_ch:dry_ca:OGYELP_sn:yelp_gt:rohnert-park-ca-1325_pl:locurl_rd:1247,https://www.olivegarden.com/menu/classic-entrees?setRestaurant=1325&cmpid=br:og_ag:ie_ch:dry_ca:OGYELP_sn:yelp_gt:rohnert-park-ca-1325_pl:menu_rd:1247,(707) 586-3607,1982,,False,False,,,False,False,False,False,,
6259,http://www.andyandyus.com,http://www.andyandyus.com/menu,(925) 750-8888,2018,nicole@andyandyus.com,True,False,True,False,,,,,,
6260,https://yogurt-land.com,https://www.yogurt-land.olo.com,(408) 996-1776,2008,,True,True,True,False,,,,,,
6261,http://www.magellansworldcuisine.com,http://www.magellansworldcuisine.com/menus.html,(209) 839-2333,2002,,False,False,,,False,False,False,True,,
6262,http://thepizzahacker.com,,(415) 874-5585,2009,iam@thepizzahacker.com,True,True,True,False,,,,,,
6263,http://www.thefrontporchsf.com/,http://www.thefrontporchsf.com/main.html,(415) 695-7800,2006,thefrontporchsf@gmail.com,False,False,,,False,False,False,True,,
6264,https://www.facebook.com/Baskin-Robbins-675930376174728/,,(408) 946-3100,,,True,True,True,False,,,,,,
6265,https://www.facebook.com/Heritagevacaville/,,(707) 448-3900,,,True,True,True,False,,,,,,
6266,http://www.anchoroysterbar.com,http://www.anchoroysterbar.com/AnchorOysterBarMenu.pdf,(415) 431-3990,1977,,,,,,,,,,,
6267,http://divinosausalito.com,https://osteriadivino.com/menus,(415) 331-9355,2006,,False,False,,,False,False,False,True,https://osteriadivino.com/pick-up-%26-delivery,https://www.facebook.com/osteriadivino37
6269,http://100percentcafe.com,,+1 650-697-9488,,,True,True,True,False,,,,,,
6270,https://www.panerabread.com/en-us/cafe/locations/ca/fairfield/1630-gateway-blvd?utm_source=yelp&utm_medium=local&utm_campaign=dpm-dist&utm_term=608003&utm_content=main,https://www.panerabread.com/en-us/menu.html?utm_source=yelp&utm_medium=local&utm_campaign=dpm-dist&utm_term=202209&utm_content=menu,(707) 427-1473,,cafe2209@panerabread.com,True,True,True,False,,,,,,
6271,https://www.manresabread.com,,(408) 340-5171,2014,,True,True,True,False,,,,,,
6272,http://www.petitsoleilonclay.com,https://www.petitsoleilonclay.com/breakfast,(707) 252-1408,,,True,True,True,False,,,,,,
6273,https://restaurants.ihop.com/en-us/ca/foster-city/breakfast-531-foster-city-blvd-3063?utm_source=yelp&utm_medium=referral&utm_campaign=yelp_referral,https://www.ihop.com/en/menu,(650) 573-8887,1958,,,,,,,,,,,
6274,http://lesoleilnoodles.com,https://website-cdn.menusifu.com/wp-content/uploads/lesoleilnoodles.com/2022/01/LS-Big-Menu-2021-grubhub.pdf,(510) 614-0122,,,True,True,True,False,,,,,,
6275,https://www.panerabread.com/en-us/cafe/locations/ca/hayward/24133-southland-drive?utm_source=yelp&utm_medium=local&utm_campaign=dpm-dist&utm_term=608003&utm_content=main,https://www.panerabread.com/en-us/menu.html?utm_source=yelp&utm_medium=local&utm_campaign=dpm-dist&utm_term=601101&utm_content=menu,(510) 732-0279,,cafe1101@panerabread.com,True,True,True,False,,,,,,
6276,https://loscaporalestaqueria.com,https://loscaporalestaqueria.com/store/,(925) 449-4454,,,True,True,True,False,,,,,,
6277,http://www.tomatina.com/locations/southbay/santa-clara?srccode=yelp_track,http://www.tomatina.com/main_menu.php,(408) 654-9000,1998,,True,True,True,False,False,False,False,True,,
6279,http://www.ramen-yamadaya.com/,,+1 415-359-9983,,,True,True,True,False,,,,,,
6280,http://lunablurestaurant.com,http://lunablurestaurant.com/menu/,(415) 789-5844,2013,crystallunablu@gmail.com,False,False,,,False,False,False,False,,
6281,http://www.oxfordlodi.com,https://www.oxfordlodi.com/menus/,(209) 263-7234,2022,,False,False,,,False,False,False,False,,
6282,https://restaurants.subway.com/united-states/ca/vallejo/968-e-admiral-callaghan-lane?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=1337&utm_campaign=evergreen-2020,,(707) 642-8246,1965,,True,True,True,False,,,,,,
6283,http://www.emmysspaghettishack.com,,(415) 206-2086,2001,emmy@emmysspaghettishack.com,True,True,True,False,,,,,,
6284,http://www.hotcrabusa.com,,+1 925-999-9580,,,True,True,True,False,False,False,False,False,,
6285,http://www.bearclawbakery.com,http://bearclawbakery.com/menus.php,(510) 724-3105,1982,,True,True,True,False,,,,,,
6286,http://www.thaitamarindrestaurant.com,https://thaitamarindrestaurant.com/menu/,(650) 591-9888,2007,chala@thaitamarindrestaurant.com,True,True,True,False,,,,,,
6288,http://www.pearstreetbistro.com,http://pearstreetbistro.com/specialty/lunch/,(510) 741-8875,2001,,False,False,,,False,False,False,True,,
6289,https://www.lafuentebrentwood.com,https://www.lafuentebrentwood.com/menu,(925) 516-2233,1997,,True,True,True,False,,,,,,
6290,http://upperroomkitchen.com,http://upperroomkitchen.com,(209) 229-1542,2017,theupperroomkitchen@gmail.com,True,True,True,False,,,,,,
6291,http://www.nopalitosf.com,,(415) 437-0303,,info@nopalitosf.com,False,False,,,False,False,False,False,https://www.toasttab.com/nopalito?utm_source=opentablelist&utm_medium=referral&utm_campaign=opentablelistcampaign,
6292,http://www.spice-I-am.com/,,(510) 522-8679,2011,,True,True,True,False,,,,,,
6293,https://everest-indian-restaurant-santarosa.business.site,http://www.everestrestaurantsantarosa.net/menu.html,(707) 843-7441,2015,,True,True,True,False,False,False,False,True,,
6294,http://www.lifeissweetbakeryandcafe.com,,(925) 718-5818,2018,,True,True,True,False,,,,,,
6295,http://www.sunrisebagelcafe.com,https://sunrisebagelcafe.com/bagels-and-breakfast,(925) 242-1188,1980,,True,True,True,False,,,,,,
6296,http://brentwood.extremepizza.com,http://extremepizza.com/menu/index.html,(925) 513-3001,,,True,True,True,False,,,,,,
6297,http://www.garibaldisrestaurant.com,http://www.garibaldisrestaurant.com/diner,(415) 563-8841,,info@garibaldisrestaurant.com,False,False,,,False,False,False,True,https://www.toasttab.com/garibaldis-on-presidio?utm_source=opentablelist&utm_medium=referral&utm_campaign=opentablelistcampaign,
6300,https://zephyrgrillbrentwood.com,https://zephyrgrillbrentwood.com/menu/,(925) 418-4708,2016,contactus@zephyrgrill.com,False,False,,,True,False,False,True,,https://www.facebook.com/zephyrbrentwood/
6301,http://order.firehousesubs.com/menu?service-mode=TAKEOUT&store-number=825,https://www.firehousesubs.com/our-food/,(510) 252-1779,1994,,True,True,True,False,,,,,,
6302,http://starpizzasuisun.com,,(707) 759-2300,2015,starpizza15@gmail.com,True,True,True,False,,,,,,
6303,https://mydragonpalace.com,,(707) 447-5667,2010,,True,True,True,False,,,,,,
6304,http://www.ricebarnthai.com,,(707) 999-5895,2017,,True,True,True,False,,,,,,
6305,http://www.kuishinborestaurant.com,https://www.kuishinborestaurant.com/menu/,(415) 922-9575,1991,,True,True,True,False,,,,,,
6306,http://www.burritovillecafe.com/,http://www.burritovillecafe.com/menu/,(415) 924-8669,,,True,True,True,False,,,,,,
6307,http://www.bistro-vida.com,https://www.bistro-vida.com/cuisine,(650) 462-1686,1998,info@bistro-vida.com,False,False,,,False,False,False,True,,
6309,http://www.kababandcurrys.com/,,(408) 247-0745,,,True,True,True,False,,,,,,
6310,http://www.sugandhonline.com,https://astposaura.com/online/online_order.php?id=sugand,(650) 777-0907,2017,info@sugandhindianbar.com,True,True,True,False,,,,,,
6311,https://www.roundtablepizza.com/location/60,https://www.roundtablepizza.com/menu,(510) 651-2111,1959,,True,True,True,False,,,,,,
6312,http://www.ambrosiabakerysf.com,,(415) 334-5305,1980,info@ambrosiabakerysf.com,True,True,True,False,,,,,,
6313,https://www.facebook.com/ThaiCafeOfficial/,,(209) 832-3800,,,True,True,True,False,,,,,,
6314,http://fatmaddies.com,,(925) 309-4752,2010,,True,True,True,False,,,,,,
6315,https://sizzler.com/locations/sizzler-hayward/,https://sizzler.com/menu/,(510) 783-0878,,info@sizzlerusa.com,True,True,True,False,,,,,,
6316,http://www.tinsteapotbistro.com/,http://www.tinsteapotbistro.com/menu.asp,(510) 881-0211,,tinsteapotbistro@gmail.com,False,False,,,False,False,False,False,,
6317,http://sushibistro.com,https://irp-cdn.multiscreensite.com/7322ce75/files/uploaded/Sushi%20BIstro%20Menu%20June2020.pdf,(415) 933-7100,2004,,False,False,,,False,False,False,False,,
6318,https://www.rodneyworth.com/location/the-peasant-and-the-pear/,http://rodneyworth.com/peasant-pear/#menus,(925) 820-6611,2006,,False,False,,,False,False,False,False,https://www.toasttab.com/the-peasant-the-pear?utm_source=opentablelist&utm_medium=referral&utm_campaign=opentablelistcampaign,
6319,https://locations.dennys.com/CA/SANTA-CLARA/246917?utm_source=yext&utm_medium=local-listing&utm_campaign=yext-listing,http://clickserve.dartsearch.net/link/click?lid=43700034496336930&ds_s_kwgid=58700004172671965&ds_url_v=2&ds_dest_url=https://www.yelp.com/menu/dennys-santa-clara-2,(408) 243-6053,,,,,,,,,,,,
6321,http://www.aldos-ristorante.com,,(408) 374-1808,,,False,False,,,False,False,False,False,,
6322,https://farmhousethai.com/menlo-park,https://img1.wsimg.com/blobby/go/ac8f95d5-8ffd-4ded-becc-d7c8a14bbcd1/Farmhouse%20Kitchen%20Thai%20Cuisine%20Allday%20Eve-0003.pdf,(650) 665-7935,2020,,True,True,True,False,False,False,False,True,https://www.doordash.com/store/farmhouse-kitchen-thai-cuisine-menlo-park-1151858/?utm_campaign=gpa,
6323,http://www.vivelatarte.com,,(415) 780-5818,,,True,True,True,False,,,,,,
6325,http://www.hawaiiandriveinn.com,,(510) 781-4886,2003,,True,True,True,False,,,,,,
6326,https://www.mccormickandschmicks.com/location/mccormick-kuletos-san-francisco-ca/,https://www.mccormickandschmicks.com/location/mccormick-kuletos-san-francisco-ca/#menus,(415) 929-1730,1991,mssf@ldry.com,False,False,,,False,False,True,True,https://kuletos.alohaorderonline.com/,
6327,http://www.locandawinebar.com,https://www.locandawinebar.com/menu,(925) 583-5016,,,True,True,True,False,False,False,False,False,,
6328,https://restaurants.applebees.com/en-us/ca/tracy/3060-n.-naglee-road-95014?utm_source=Yelp&utm_medium=referral&utm_campaign=Yelp%20Profile,https://www.applebees.com/en/menu,(209) 834-0360,1980,,True,True,True,False,,,,,,
6329,https://www.facebook.com/pages/category/Sushi-Restaurant/Haku-Sushi-601440326533369/,,(707) 541-6359,2013,hakusushi@gmail.com,True,True,True,False,,,,,,
6330,http://www.theriata.com/,http://www.theriata.com/menus/,(925) 294-9170,2001,,True,True,True,False,False,False,False,False,,
6331,http://www.facebook.com/pages/Szechuan-Taste/154152901270229,,(415) 681-8383,,,True,True,True,False,,,,,,
6333,https://www.facebook.com/FlippysCafe/,,(510) 799-4400,,,True,True,True,False,,,,,,
6334,http://www.rnohthai.com,http://www.rnohthai.com/menu,(415) 925-0599,2004,,True,False,True,False,False,False,False,False,,
6335,http://www.alembicsf.com,https://alembicsf.com/menu/,(415) 666-0822,2006,info@alembicbar.com,False,False,,,False,False,False,False,,
6336,https://www.coldstonecreamery.com/stores/21026,https://www.coldstonecreamery.com/menu/,(650) 325-4500,,,True,True,True,False,,,,,,
6337,http://www.aromanapa.com/,http://www.aromanapa.com/Aroma_togo_NAPA.pdf,(707) 927-3347,,,True,True,True,False,,,,,,
6341,https://ordering.roundtablepizza.com/Site/rtsr/menu,http://www.roundtablepizza.com/menu?id=1002,(707) 527-9999,1959,,True,True,True,False,,,,,,
6343,http://www.pineapplethai.com,https://www.pineapplethai.com/#menu-section,(669) 240-5556,,info.pineapplethai@gmail.com,True,False,True,False,,,,,,
6344,https://www.sharis.com/cafe-locations/castro-valley,,+1 510-886-8661,,,True,True,True,False,,,,,,
6345,https://www.jacobsrestaurantsonoma.com,https://www.jacobsrestaurantsonoma.com/menu,(707) 996-4024,,,True,True,True,False,,,,,,
6346,https://micasagrillrestaurant.com,https://micasagrillrestaurant.com/menu/,(510) 374-6033,,,True,True,True,False,False,False,False,False,,
6347,http://americanasr.com,https://americanasr.com/full-menu/,(707) 755-1548,,hello@americanasr.com,False,False,,,False,False,False,True,,
6348,http://www.canastakitchen.com,http://www.canastakitchen.com/menu-restaurant/,(925) 822-3996,2014,,True,True,True,False,,,,,,
6349,http://www.hopyard.com,http://www.hopyard.com/pleasantonmenu/,(925) 426-9600,,Pleasanton@hopyard.com,True,True,True,False,,,,,,
6351,http://www.latapatiaconcord.com,https://www.latapatiaconcord.com/wp-content/uploads/2021/05/La-Tapatia-Menu-112420.pdf,(925) 685-1986,1990,catering@latapatiaconcord.com,False,False,,,False,False,False,False,,
6352,https://restaurants.ihop.com/en-us/ca/san-jose/breakfast-981-blossom-hill-rd-3552?utm_source=yelp&utm_medium=referral&utm_campaign=yelp_referral,https://www.ihop.com/en/menu,(510) 430-3543,1958,,,,,,,,,,,
6353,http://www.mycasaflores.com/,,(209) 474-2272,,,True,True,True,False,,,,,,
6354,http://www.tsurusushi.com,,(510) 352-3748,,,True,True,True,False,,,,,,
