id,website_url,restaurant_provided_menu_link,telephone_number,year_established,email_address,offers_delivery,offers_pickup,offers_group_order,offers_catering,has_bar,has_counter,has_gifting,has_takeout,order_online_link,facebook_link
13645,https://locations.auntieannes.com/ca/san-bruno/1150-el-camino-real?utm_source=extnet&utm_medium=organic&utm_campaign=locations_partner,,+1 650-871-0643,,,True,True,True,False,,,,,,
13646,https://thebestsandwiches187.com,https://www.thebestsandwiches187.com/sandwiches-menu,(408) 493-6383,,,True,True,True,False,,,,,,
13647,https://www.papamurphys.com,https://www.papamurphys.com/menu/,(510) 865-4777,,,True,False,True,False,,,,,,
13649,http://www.revelroostkitchen.com,,+1 415-870-9946,,,False,False,,,False,False,False,True,https://www.toasttab.com/revel-roost-brick-oven-kitchen?utm_source=opentablelist&utm_medium=referral&utm_campaign=opentablelistcampaign,https://www.facebook.com/Revel-Roost-Brick-Oven-Kitchen-100108341395503/?modal=admin_todo_tour
13650,http://www.dumpling85.com,,(925) 393-5373,,,True,True,True,False,,,,,,
13651,https://www.eggspressoco.com,https://www.eggspressoco.com/menu,(707) 559-3313,,,True,True,True,False,,,,,,
13652,https://www.thesaintsandwichshop.com,https://www.thesaintsandwichshop.com/menus,(510) 479-3554,,,True,True,True,False,,,,,,
13653,https://www.qq-noodle.com,,(408) 253-5858,,,True,False,True,False,,,,,,
13655,http://www.mrpickles.com/shop/mr-pickles-concord-ca-4436-clayton-rd,https://www.mrpickles.com/menu/most-popular/,(925) 326-1088,,,True,True,True,False,,,,,,
13656,https://www.hokuhawaiianbbq.com,https://www.hokuhawaiianbbq.com/s/order?location=,(707) 639-9958,,,True,True,True,False,,,,,,
13658,http://www.yugoramen.com,,(510) 565-1368,2018,,True,True,True,False,,,,,,
13659,https://www.daveshotchicken.com/sunnyvale-ca-el-camino-real,https://www.daveshotchicken.com/menu,(408) 900-0082,2017,,True,True,True,False,,,,,,
13660,http://www.rinconmichoacano.com,,(510) 374-6734,,,True,True,True,False,,,,,,
13661,http://www.roundtableclayton.com,https://www.roundtablepizza.com/menu,(925) 673-3535,1959,,True,True,True,False,,,,,,
13663,http://www.habanasalameda.com/,,+1 510-521-0130,,info@habanasalameda.com,,,,,,,,,,
13664,https://www.restaurantcurryhouse.com,,(888) 902-8779,2022,,True,True,True,False,,,,,,
13666,http://www.santafefoods.org,https://santafefoods.org/wp-content/uploads/2022/03/SantaFeMenuZone1_Newark-SanJose_NEW.pdf,(510) 894-0235,,,True,True,True,False,,,,,,
13668,https://www.baskinrobbins.com/content/baskinrobbins/en/stores.html?a=95376,,(209) 830-0900,,,True,True,True,False,,,,,,
13669,https://teaever.business.site,,(650) 231-8041,2017,,True,True,True,False,,,,,,
13673,https://www.facebook.com/pages/Johnnys-Donuts/120005211349362,,+1 925-283-9352,,,True,True,True,False,,,,,,
13674,http://www.sebastopolsunshinecafe.com,https://www.sebastopolsunshinecafe.com/menu,(707) 827-3935,,,True,True,True,False,,,,,,
13676,http://www.quicklyusa.com/brentwood.html,,(925) 418-4240,,,True,True,True,False,,,,,,
13677,https://hotjohnnies.com,,(415) 624-3171,,,True,True,True,False,,,,,,
13679,https://www.pastaarmellino.com/locations-campbell/,https://www.pastaarmellino.com/orders/,(408) 216-8786,,,True,True,False,False,,,,,,
13683,http://www.kiyasushica.com,,(510) 894-1112,,,True,True,True,False,,,,,,
13684,https://www.facebook.com/pages/Martis-Place/117083214978249,,+1 510-521-4600,,,,,,,,,,,,
13686,http://www.cakesandbakesusa.com,,(925) 829-6836,2013,,True,True,True,False,,,,,,
13687,https://premier-pizza.com,https://premier-pizza.com/menu.php,(408) 727-1000,,,True,False,True,False,,,,,,
13688,https://www.dickeys.com/locations/California/Campbell/campbell?utm_source=ExtNet&utm_medium=Yext,,+1 408-915-5051,,mvalentino@dickeys.com,True,True,True,False,,,,,,
13689,http://www.estrellataqueria.com/,,+1 415-861-1452,,,True,True,True,False,,,,,,
13691,https://www.papamurphys.com/store-finder/CA/94503/CA195/?dist=1.7+Miles,,(707) 643-7272,,,True,False,True,False,,,,,,
13692,http://www.tortillahouse.com/tortilla-house---sunnyvale.html,,(408) 743-5573,,,True,True,True,False,,,,,,
13694,http://www.boiadeirus.com,,+1 628-253-5854,,,,,,,,,,,,
13695,https://www.burmabay.io,https://www.burma3.com/menu,(408) 827-9300,,,True,True,True,False,,,,,,
13696,http://www.joyheartcafe.com,,(408) 649-6134,,,True,True,True,False,,,,,,
13699,http://www.izumikaitensushi.com,https://www.izumikaitensushi.com/menu,(650) 985-5555,,,True,True,True,False,,,,,,
13700,https://kathmanducuisine.net,,(408) 649-3616,2020,,True,True,True,False,,,,,,
13701,http://www.rickyseastbound.com,,(707) 843-5143,,,False,False,True,False,,,,,,
13702,http://www.redboypizza.com/,,(415) 924-3131,,,,,,,,,,,,
13703,https://www.coldstonecreamery.com/stores/20516,https://www.coldstonecreamery.com/menu/,(510) 727-1203,,,True,True,True,False,,,,,,
13704,http://mycasaflores.com,,+1 209-239-7775,,,,,,,,,,,,
13705,https://restaurants.subway.com/united-states/ca/alamo/3160-danville-blvd?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=21070&utm_campaign=evergreen-2020,,(925) 362-1520,1965,,True,True,True,False,,,,,,
13706,https://www.manithaicuisine.com,,(209) 239-8522,,,True,True,True,False,,,,,,
13707,http://orderhuluwacuisine.com,https://themenustar3.com/webspace/menus.php?code=orderhuluwacuisine.com,(415) 479-5838,2018,,True,True,True,False,,,,,,
13709,http://gratitudecoffeebar.com,https://orderatgratitude.square.site,(707) 474-8894,,,True,True,True,False,,,,,,
13711,https://millvalley.piatti.com,https://millvalley.piatti.com/menus/,(415) 380-2525,1987,,False,False,,,True,True,True,True,,
13712,https://locations.jamba.com/ca/redlands/27510-lugonia-avenue?utm_source=yelp&utm_medium=dis&utm_campaign=fy23_perform_olo_brand_yelplocationpage_locationpage,,(209) 824-2434,,,True,True,True,False,,,,,,
13713,http://www.ricejunky.com,https://www.ricejunky.com/menu,(669) 268-9141,,,True,True,True,False,,,,,,
13715,https://barlucia.com,https://barlucia.com/#,(707) 226-7673,,,False,False,,,False,False,True,False,,
13716,https://www.aungmaylikaconcord.com,https://www.aungmaylikaconcord.com/menu,(925) 822-3230,2018,,True,True,True,False,,,,,,
13717,http://www.tequilerostaqueria.com,,(209) 625-8044,,,True,True,True,False,,,,,,
13719,http://www.isliceonline.com,https://www.isliceonline.com/menu.html,(408) 352-5372,,,True,True,True,False,,,,,,
13720,https://www.angelasicecream.com,,,,,True,True,True,False,,,,,,
13721,http://www.roll-bowl.com,https://www.roll-bowl.com/roll-and-bowl-specialties,(510) 671-7866,2018,,True,False,True,False,,,,,,
13722,https://www.wcsourdough.com/modesto-tully,https://www.wcsourdough.com/our-menu,(209) 312-9990,,,True,True,True,False,,,,,,
13724,https://www.gramcafeusa.com,,(628) 256-6013,2014,,True,True,True,False,,,,,,
13727,https://datthanhsanjose.com,,(408) 995-6751,,,True,True,True,False,,,,,,
13728,https://www.phosanjose.com,,(408) 618-8860,,,True,True,True,False,,,,,,
13730,http://www.chefchengdu.com,,(408) 708-4450,2019,,True,True,True,False,,,,,,
13731,http://danangrestaurant.net,,+1 925-206-4412,,,True,True,True,False,,,,,,
13733,http://www.gourmetgyroskebabs.com,https://gourmetgyroskebabs.com/menu,(650) 362-3305,2020,,True,True,True,False,,,,,,
13734,https://blueiguana415.com,,(415) 584-2318,2003,,True,True,True,False,,,,,,
13735,https://jiajia-kitchen.com,https://jiajiakitchencom.files.wordpress.com/2020/02/menu-list.pdf,(408) 996-0889,,,True,True,True,False,,,,,,
13736,http://order.baskinrobbins.com/menu/baskin-robbins-354925,http://order.baskinrobbins.com/menu/baskin-robbins-354925,(669) 292-5161,2016,,True,True,True,False,,,,,,
13738,http://www.milktealabs.com,,(925) 849-6368,2015,,True,True,True,False,,,,,,
13743,https://www.starbirdchicken.com/locations,,+1 415-237-6537,,,True,False,False,True,,,,,,
13744,http://BNBwings.com,https://bnbwings.com/menu-%2F-online-ordering,(415) 466-6662,,,True,True,True,False,,,,,,
13746,http://www.nilespie.com/,http://www.nilespie.com/collections/current-menu,(510) 324-4743,2010,,True,True,True,False,,,,,,
13747,http://colombosdeli.com,https://www.colombosdeli.com/menus/,(650) 369-4235,1958,,True,True,True,False,,,,,,
13750,http://www.cookshoppesf.com/,,+1 415-580-7396,,,,,,,,,,,,
13751,https://www.yafahummus.com,,(925) 361-5375,2020,,True,True,True,False,,,,,,
13752,https://www.bhanmaevane.com,https://www.bhanmaevane.com/menu,(510) 227-5197,,,True,True,True,False,,,,,,
13754,http://www.koisushiorder.com,,(510) 374-6733,2019,,True,True,True,False,,,,,,
13758,http://www.devilnangel.com,https://devilnangel.com/softserve,(707) 673-4058,,,True,True,True,False,,,,,,
13759,http://www.elmonofresh.com,http://www.elmonofresh.com/menus,+1 510-778-8884,,elmonofresh@gmail.com,False,False,,,False,False,False,True,https://el-mono.square.site/,
13760,https://asiankitchen.epizy.com,https://asiankitchen.epizy.com/menu,(209) 576-8588,,,True,True,True,False,,,,,,
13762,https://locations.ikessandwich.com/ca/dalycity/117/,https://www.ikessandwich.com/menu/,(650) 993-4755,2007,,True,True,True,False,,,,,,
13763,http://kuyascuisine.com,https://kuyas-748194.square.site/s/shop,(559) 943-0525,,,True,True,True,False,,,,,,
13764,http://www.unitedpaleteriaoakland.com,,(510) 698-4789,2016,,True,True,True,False,,,,,,
13765,http://www.alamopalaceca.com,http://www.alamopalaceca.com/menu,(925) 820-1715,,,True,True,True,False,,,,,,
13766,https://expresspizzahaywardtogo.com,,(510) 581-9777,2001,,True,True,True,False,,,,,,
13769,http://www.thebibimbowl.com,https://www.thebibimbowl.com/menu,,,,True,True,True,False,,,,,,
13770,http://www.gumagumalu.us,http://www.gumagumalu.us/menu,(510) 369-3333,,,True,True,True,False,,,,,,
13771,http://www.ExpressKabobGrill.com,https://expresskabobgrill.com/menu/,(510) 488-4648,2019,,True,True,True,False,,,,,,
13772,https://www.facebook.com/StrawHatPizzaAlameda/,,+1 510-864-8600,,,True,True,True,False,,,,,,
13775,http://cantonvillage.com/,http://www.cantonvillage.com/menu/,(925) 373-3900,1991,,True,True,True,False,,,,,,
13776,https://www.maiwandvillage.net,https://www.maiwandvillage.net/menu.php,(510) 790-0557,,,True,True,True,False,,,,,,
13779,http://www.freshfuji.com,https://www.freshfuji.com,(707) 750-4610,,,True,True,True,False,,,,,,
13780,http://www.gardencafebst.com,https://www.gardencafebst.com/menu,(415) 295-7285,1988,,True,True,True,False,,,,,,
13781,https://www.parisbaguette.com,https://www.parisbaguette.com/menu/,(925) 750-7321,,,True,True,True,False,,,,,,
13783,http://backayard.net,,(408) 380-4192,,,True,True,True,False,,,,,,
13791,http://www.pops-sandwichshop.com/,http://www.pops-sandwichshop.com/index.php?option=com_content&view=article&id=22&Itemid=29,(415) 681-9501,2008,,True,True,True,False,,,,,,
13792,http://www.ohabbq.com,,(415) 729-9384,,,True,True,True,False,,,,,,
13794,https://soulriceca.com,,(650) 735-8479,,,True,True,True,False,,,,,,
13796,https://www.orderquicksushi.com,,(707) 806-2666,,,True,True,True,False,,,,,,
13799,http://www.ristoranteangelomio.com,,+1 650-323-3665,,,False,False,,,False,False,False,True,,
13800,https://monkibanana.square.site/,,(669) 226-1406,,,True,True,True,False,,,,,,
13801,http://www.newarkvonschicken.com,http://www.newarkvonschicken.com,(510) 894-1387,,,True,True,True,False,,,,,,
13802,https://lettucesandwichshop.wixsite.com/lettucesandwichshop,https://lettucesandwichshop.wixsite.com/lettucesandwichshop/menu,(408) 844-9400,2008,,True,True,True,False,,,,,,
13803,http://www.auntieemsfinefood.com,http://www.auntieemsfinefood.com/products,(650) 588-6068,2008,,True,True,True,False,,,,,,
13804,https://order.localkitchens.com/store/cupertino/milkbar?utm_source=yelp&utm_medium=organic_listings&utm_campaign=website_link,https://order.localkitchens.com/store/cupertino/milkbar?utm_source=yelp&utm_medium=organic_listings&utm_campaign=menu_link,(415) 992-8206,,,True,True,True,False,,,,,,
13805,https://www.hawaiianbarbecue.com/locations/patterson/,https://hawaiianbarbecue.cdn.prismic.io/hawaiianbarbecue/919dad8d-c6a3-4962-a2fe-8a14d48cb96d_2021+09+Patterson+To+Go+Menu.pdf,(209) 894-7088,,,True,True,True,False,,,,,,
13806,https://OvAsians.com,,(925) 292-1929,,,True,True,True,False,,,,,,
13809,http://www.thewingyard.net,https://www.thewingyard.net/menu,(209) 666-1570,2016,,True,True,True,False,,,,,,
13810,https://www.facebook.com/profile.php?id=100067331437922&eav=AfZl0RERd94zgLnYDQ-2MI8X-G1cxk_3cJkmSogwyt_38c4DmDsn39fQ8tAI-jfBMuw&paipv=0,,+1 415-964-8888,,,True,True,True,False,,,,,,
13811,https://saltandstraw.com/pages/los-gatos?utm_source=yelp&utm_medium=referral&utm_campaign=retail&utm_content=norcal&utm_term=losgatos,https://saltandstraw.com/pages/flavors#bay-area?utm_source=yelp&utm_medium=referral&utm_campaign=menu&utm_content=norcal&utm_term=losgatos,(669) 837-1924,2011,,True,True,True,False,,,,,,
13812,http://www.kingofthainoodle.com/,,+1 415-752-5198,,,,,,,,,,,,
13813,https://www.chick-fil-a.com/locations/ca/livermore-avenue-580?utm_source=yext&utm_medium=link,https://www.chick-fil-a.com/menu,(925) 273-7555,,,True,False,True,False,,,,,,
13816,https://www.zeroand.com,https://www.zeroand.com/zeroand-drinks/,(707) 997-2600,,,True,False,True,False,,,,,,
13817,https://www.facebook.com/DozoIzakayaCA/,https://www.dozo-izakaya.com/,+1 650-358-8889,,,False,False,,,True,False,False,False,,https://www.facebook.com/DozoIzakayaCA/
13819,http://theyellowchillisantaclara.com/,http://theyellowchillisantaclara.com/our-menu/,(408) 380-4143,,,True,False,True,False,True,False,False,True,,https://www.facebook.com/theyellowchillisantaclara/
13823,http://www.poke.house/,https://www.poke.house/menu,(408) 753-9361,,,True,True,True,False,,,,,,
13824,https://ordering.roundtablepizza.com/site/rtp693?utm_source=wisely&utm_medium=weblink&utm_campaign=693,https://ordering.roundtablepizza.com/site/rtp693?utm_source=wisely&utm_medium=weblink&utm_campaign=693,(925) 847-0750,1959,,True,True,True,False,,,,,,
13825,http://www.passagetoindia.net/fremont,http://www.passagetoindia.net/fremont/menu/,(650) 793-8466,2001,,True,True,True,False,,,,,,
13826,http://www.vonschickencc.com,,(925) 334-5323,2016,,True,True,True,False,,,,,,
13827,http://www.twohandsus.com,,(925) 248-8832,,,True,True,True,False,,,,,,
13828,http://www.solfoodrestaurant.com,,+1 415-451-4765,,info@solfoodrestaurant.com,,,,,,,,,,
13832,https://pinkpinkteashoppe.com,https://pinkpinkteashoppe.com/menu-1,(669) 677-9777,,,True,True,True,False,,,,,,
13833,http://newdelhiindiancuisine.net,,(415) 295-7162,,,True,True,True,False,,,,,,
13834,https://shwemyanmarcuisine.com,https://shwemyanmarcuisine.com/,(925) 583-5308,2019,,True,True,True,False,,,,,,
13836,https://restaurants.subway.com/united-states/ca/fremont/40555-grimmer-blvd?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=644&utm_campaign=evergreen-2020,,(510) 651-5440,1965,,True,True,True,False,,,,,,
13837,https://taqueria-plaza-mexico.business.site,,(925) 978-4060,,,True,True,True,False,,,,,,
13838,https://www.charleys.com/locations/shops-at-tanforan/,https://www.charleys.com/menu/,(650) 636-4232,1986,,True,True,True,False,,,,,,
13842,http://www.acrepizza.com,https://www.acrepizza.com/s/order?location=11ea90afa901e287a2130cc47a2ae378,(707) 773-7339,,,True,True,True,False,,,,,,
13843,https://thaifoodexpresssanrafael.com,https://thaifoodexpresssanrafael.com/menu/,(415) 300-3345,,,True,True,True,False,,,,,,
13844,https://kogabbq.com,https://kogabbq.com/menu/,(408) 946-2222,,,,,,,,,,,,
13845,https://cravesbirdhouse.com,,,,,True,True,True,False,,,,,,
13846,http://www.mimosasbnb.com,,(408) 628-4419,,,True,True,True,False,,,,,,
13848,http://www.chefchaorestaurant.com/,http://www.chefchaorestaurant.com,(925) 376-1740,,,True,True,True,False,,,,,,
13849,https://www.ritasice.com/location/ritas-of-alameda-ca/,,(510) 397-4597,,,True,False,True,False,,,,,,
13850,http://snrtea.com,https://www.snrtea.com/menu,(510) 431-3280,2021,,True,True,True,False,,,,,,
13851,http://www.theoscheesesteak.com,,(510) 674-9224,2007,,True,True,True,False,,,,,,
13852,http://woodsidebakery.com/#/HOME-01-00/,http://woodsidebakery.com/menus/dinner_menu.pdf,(650) 851-0812,,,False,False,,,False,False,False,True,,
13854,http://www.ktownbbqnewark.com,http://www.ktownbbqnewark.com/menu.html,(510) 656-1001,2016,,True,True,True,False,,,,,,
13857,http://www.mcinnisparkgolfcenter.com,,(415) 492-1800,,,True,True,True,False,,,,,,
13858,https://locations.jackinthebox.com/us/ca/fremont/40015-mission-blvd?utm_source=yelp&utm_medium=local&utm_campaign=yelp-local,https://www.jackinthebox.com/menu,(510) 573-4430,,,True,True,True,False,,,,,,
13860,http://daonkorean.menu11.com,,(925) 837-1027,,,True,True,True,False,,,,,,
13861,https://locations.auntieannes.com/ca/newark/2037-new-park-mall?utm_source=extnet&utm_medium=organic&utm_campaign=locations_partner,http://www.auntieannes.com/drinks.aspx,(510) 791-0781,,,True,True,True,False,,,,,,
13865,https://restaurants.subway.com/united-states/ca/santa-rosa/124-b-calistoga-road?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=65436&utm_campaign=evergreen-2020,http://www.subway.com/en-us/menunutrition/menu,(707) 890-5005,1965,,True,True,True,False,,,,,,
13867,https://www.lucyyountville.com,https://www.lucyyountville.com/menu,(707) 204-6030,2009,,False,False,,,True,False,False,False,,
13869,http://orderbigmouthburgers.com,http://orderbigmouthburgers.com/menu,(650) 871-7636,,,True,True,True,False,,,,,,
13872,https://locations.auntieannes.com/ca/modesto/3401-dale-rd,https://www.auntieannes.com/menu,(209) 575-3981,,,True,True,True,False,,,,,,
13876,https://restaurants.subway.com/united-states/ca/santa-rosa/4501-sonoma-hwy?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=19116&utm_campaign=evergreen-2020,,(707) 539-4190,1965,,True,True,True,False,,,,,,
13877,http://www.elliscreamery.com,,(408) 386-7853,,,True,True,True,False,,,,,,
13880,http://www.harmonyrestaurantgroup.com,http://www.harmonyrestaurantgroup.com/media/menu.pdf,(415) 381-5300,,,False,False,,,False,False,False,False,,
13881,http://aloh-o.com,,,,,True,True,True,False,,,,,,
13883,http://damansarasf.com,https://damansarasf.com/all-menus/,,,,True,True,True,False,,,,,,
13885,http://www.mochidoughusa.com,,,,,True,False,True,False,,,,,,
13887,http://www.seoulgardenbbq.com/,http://www.seoulgardenbbq.com/main_menu.htm,+1 415-563-7664,,,False,False,,,False,False,False,False,,
13889,http://hashesandbrews.com,,(650) 952-3189,,,True,True,True,False,,,,,,
13891,http://get2forks.com,https://get2forks.com/,(415) 214-9712,,,True,True,True,False,,,,,,
13892,https://pizzapintspizzeria.com,,(209) 445-9225,2014,,True,True,True,False,,,,,,
13894,https://www.ritasice.com/location/ritas-of-santa-clara-ca/,,(408) 217-8332,2019,,True,False,True,False,,,,,,
13896,http://www.wildgingerstreetfood.com,,(510) 263-8128,2017,,True,False,True,False,,,,,,
13897,http://www.soojafusionbistro.com,https://www.soojafusionbistro.com/menus,(510) 226-6024,2017,,True,True,True,False,,,,,,
13898,https://caoyamasushi.com,,(707) 774-6687,,,True,True,True,False,,,,,,
13899,http://www.urbanremedy.com,,+1 415-801-2363,,,True,True,True,False,,,,,,
13900,http://www.thaihousedanville.net/,http://thaihouse-danville.com/Version1-Thai%20House%20Danville%20%20Dinner%20Final-sm.pdf,+1 925-820-0635,,,False,False,,,False,False,False,True,,
13901,https://locations.earlofsandwichusa.com/us/ca/elk-grove/8234-laguna-blvd,https://www.earlofsandwichusa.com/menu/,(916) 829-5225,,,True,True,True,False,,,,,,
13903,http://www.rocketbirdchx.com/,,+1 415-965-4947,,hello@rocketbirdchx.com,True,True,True,False,,,,,,
13904,https://samrajindianfood.site,https://samrajindianfood.site/menu,(510) 283-5567,2015,,True,True,True,False,,,,,,
13906,http://www.aungmaylika.com,https://www.aungmaylika.com/menu,(707) 361-5152,,,True,True,True,False,,,,,,
13907,https://locations.redribbonbakeshop.us/ca/hayward/24536-hesperian-blvd?utm_medium=organic&utm_source=local&utm_campaign=yextpowerlistings&utm_content=website&utm_term=1131207,https://redribbonbakeshop.us/products/,(510) 999-8949,,,True,True,True,False,,,,,,
13908,http://sanramonbigapplepizza.com,,(925) 421-1111,,,True,True,True,False,,,,,,
13909,http://www.sacredtacosf.com,https://sacredtacosf.com/menu/,(415) 653-8981,,,True,True,True,False,,,,,,
13910,https://tastyszechuan-hayward.com,https://tastyszechuan-hayward.com/c/appetizer/,(510) 274-5878,,,True,True,True,False,,,,,,
13911,https://www.santarosafoodtruck.com,https://www.santarosafoodtruck.com/menu,(707) 953-1933,,,True,True,True,False,,,,,,
13913,http://www.nationsrestaurants.com/find-a-nations/,,(925) 254-8888,1952,,True,True,True,False,,,,,,
13914,https://burgerking.com/store-locator/store/restaurant_2667,https://www.bk.com/nutrition-explorer,(510) 639-4563,,,True,False,True,False,,,,,,
13915,https://www.colevalleytavern.com,,(415) 681-7678,,,True,True,True,False,,,,,,
13916,https://heirloomkitchen209.com,https://heirloomkitchen209.com/menu,(209) 477-9513,,,True,True,True,False,,,,,,
13917,https://restaurants.subway.com/united-states/ca/menlo-park/850-willow-road?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=52127&utm_campaign=evergreen-2020,http://www.subway.com/menu/default.aspx,(650) 384-6745,1965,,True,True,True,False,,,,,,
13918,https://order.localkitchens.com/store/cupertino/humphryslocombe?utm_source=yelp&utm_medium=organic_listings&utm_campaign=website_link,https://order.localkitchens.com/store/cupertino/humphryslocombe?utm_source=yelp&utm_medium=organic_listings&utm_campaign=menu_link,(415) 992-8206,,,True,True,True,False,,,,,,
13921,http://www.hipotusa.com,http://www.hipotusa.com/en/menu/spice-dry-pot/,(408) 366-2318,2016,,True,True,True,False,,,,,,
13922,https://www.facebook.com/morseysfarmhouse/,http://morseys.com/,+1 650-860-6060,,sales@morseys.com,False,False,,,False,False,False,True,https://www.toasttab.com/morseys-farmhouse?utm_source=opentablelist&utm_medium=referral&utm_campaign=opentablelistcampaign,https://www.facebook.com/morseysfarmhouse/
13923,http://www.lisastealosaltos.com,,(650) 209-5010,2013,,True,True,True,False,,,,,,
13924,https://goldenedgepizzasf.com,https://goldenedgepizzasf.com/menu,(415) 742-4999,,,True,True,True,False,,,,,,
13925,https://www.malabar-coast.com,https://www.malabar-coast.com/menu,(408) 475-0475,2019,,True,True,True,False,,,,,,
13926,https://restaurants.subway.com/united-states/ca/gilroy/340-e-10th-street?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=4229&utm_campaign=evergreen-2020,http://www.subway.com/menu/default.aspx/,(408) 848-5588,1965,,True,True,True,False,,,,,,
13927,https://locations.modpizza.com/usa/ca/pinole/2830-pinole-valley-rd?utm_source=extnet&utm_medium=yext,http://modpizza.com/menu/?utm_campaign=yelplistingbusiness&utm_medium=referral&utm_source=yelp&utm_content=menu,(510) 662-3172,,,True,True,True,False,,,,,,
13928,https://www.facebook.com/JadeDragonCA,,+1 650-756-8900,,,,,,,,,,,,
13929,https://ordernoshery.com/humphry-slocombe,https://online.ordernoshery.com/noshery-san-ramon?menu=2a87dc3e-4239-4434-bc2d-56deaed15997,(925) 235-0161,,,True,True,True,False,,,,,,
13930,https://www.eddieskitchen.org,https://www.eddieskitchen.org/_files/ugd/540d1c_a87214006fd74bdea7d8103634835e93.pdf%20,(707) 293-9906,,,True,True,True,False,,,,,,
13931,http://www.talspatisserie.com/,https://www.talspatisserie.com/full-menu,(925) 820-8100,2012,,True,True,True,False,,,,,,
13932,http://www.t4.com.tw/en/,https://www.t4.com.tw/en/product.php,(510) 797-2182,2019,,True,True,True,False,,,,,,
13933,http://www.juicehouseco.com,https://www.juicehouseco.com/menu,(707) 400-5638,,,True,True,True,False,,,,,,
13934,http://www.shihlinca.com,https://www.shihlinca.com/menu,(408) 922-7271,2003,,True,True,True,False,,,,,,
