id,website_url,restaurant_provided_menu_link,telephone_number,year_established,email_address,offers_delivery,offers_pickup,offers_group_order,offers_catering,has_bar,has_counter,has_gifting,has_takeout,order_online_link,facebook_link
32,https://www.buffalowildwings.com/en/food/?utm_source=Yelp&utm_medium=organic&utm_campaign=yelp,https://www.buffalowildwings.com/en/food/,(209) 833-3819,1982,,True,True,True,False,,,,,,
33,http://Shabuway.com,https://static1.squarespace.com/static/5ca7fbff049079736c45228e/t/5f0e0e0081d92f4c449113de/1594756608992/SHABUWAY+SAN+MATEO+DISPOSABLE+MENU+-+DINNER.pdf,(650) 548-2483,,,True,True,True,False,,,,,,
34,http://www.novysf.com,https://www.novysf.com/menu/,(415) 829-8383,2015,holla@novysf.com,True,True,True,False,True,False,False,True,https://www.toasttab.com/novy-restaurant-4000-24th-street/v3,
35,https://www.facebook.com/pages/Pho-Nguyen-Restaurant/111722522199078,,(408) 945-5909,,,True,True,True,False,,,,,,
36,http://clayovencuisineofindia.com,https://www.clayovencuisineofindia.com/menu.aspx,(650) 342-9194,1988,,True,True,True,False,False,False,False,False,,
37,http://www.vespucciristorante.com,https://static1.squarespace.com/static/558dc9a1e4b067da5f015342/t/5e1f54d59b2f5f1c7d4a9a49/1579111638726/the+whole+menu+GENNAIO+2020.pdf,(650) 685-6151,2013,,True,True,True,False,False,False,False,True,,
38,http://www.tomatina.com/locations/peninsula/san-mateo,http://www.tomatina.com/main_menu.php,(650) 918-5030,,info@tomatina.com,True,True,True,False,False,False,False,True,,
39,http://www.northbeachpizza.com,http://eat24hrs.com/restaurants/order2/menu.php?id=1193,(650) 344-5000,1984,nbpsanmateo@gmail.com,True,True,True,False,False,False,False,True,,
40,https://thonglorthaibistro.com,https://thonglorthaibistro.com/thonglorthaibistro/order,(650) 342-6451,2018,,True,True,True,False,False,False,False,False,,https://www.facebook.com/thonglorthaibistro/
41,http://www.benihana.com/locations/cupertino-ca-cu,https://www.benihana.com/menu/teppanyakidining/pdf/?locid=cupertino-ca-cu,(408) 253-1221,,,True,True,False,True,True,False,False,False,https://order.benihana.com/menu/benihana-cupertino,
42,http://www.pausasanmateo.com,http://www.pausasanmateo.com/,(650) 375-0818,2017,info@pausasanmateo.com,True,True,True,False,True,False,False,True,,
43,,,(650) 570-4234,,,True,True,True,False,,,,,,
44,http://www.tannourinecuisine.com,https://tannourinecuisine.com/san-mateo-san-mateo-tannourine-food-menu,(650) 638-1960,2008,info@tannourinecuisine.com,True,True,True,False,False,False,False,True,,
45,http://Thebarrelbistrowinebar.com,,(650) 445-7250,,info@thebarrelbistrowinebar.com,True,True,True,False,True,False,False,True,,
46,https://theposhbagel.com,https://www.thepostlosaltos.com/menu,(650) 941-7516,,,True,True,True,False,False,False,False,True,,https://www.facebook.com/ThePostLosAltos/
47,http://www.lalanternasanmateo.com/,http://www.lalanternasanmateo.com/#!dinner/c1alk,(650) 341-8877,,,True,True,True,False,False,False,False,True,,
48,http://www.spicyempiretogo.com,,(650) 522-9098,2014,,True,True,True,False,,,,,,
49,https://bevri.com,https://menu.bevri.com/,(650) 600-0433,2018,eat@bevri.com,True,True,True,False,False,False,False,True,www.bevri.com/menu,
